dataset,embedding,clf,coverage,negative_protocol,test_pos_cosine_mean,test_neg_cosine_mean,test_cosine_delta,test_pos_l2_mean,test_neg_l2_mean,test_l2_delta,auroc,auprc,random_auprc_baseline,test_positive_ratio,test_negative_to_positive_ratio,auprc_lift,auprc_gain,precision_at_k,recall_at_k,f1,specificity,delta_auprc_vs_baseline,lift_ratio_vs_baseline,delta_precision_at_k_vs_baseline,delta_recall_at_k_vs_baseline
mDC_Specific_500,minus,lr,387/500,tf_stratified_1to10,0.1951162070035934,0.1008246913552284,0.094291515648365,0.7964341044425964,0.7632118463516235,-0.0332222580909729,0.5890625,0.1422122179196406,0.0909090909090909,0.0909090909090909,10.0,1.5643343971160466,0.0513031270105497,0.125,0.125,0.1333333333333333,0.925,-0.023801910794468,0.8566271980654305,-0.125,-0.125
mDC_Specific_500,minus,mlp,387/500,tf_stratified_1to10,0.1951162070035934,0.1008246913552284,0.094291515648365,0.7964341044425964,0.7632118463516235,-0.0332222580909729,0.4453125,0.1244370459419378,0.0909090909090909,0.0909090909090909,10.0,1.368807505361316,0.0335279550328469,0.25,0.25,0.0,1.0,-0.05029687931428581,0.712151608564094,0.125,0.125
mDC_Specific_500,baseline,lr,387/500,tf_stratified_1to10,0.1584547609090805,0.0963435918092727,0.0621111690998077,0.9355329275131226,0.8508106470108032,-0.0847222805023193,0.61875,0.1660141287141086,0.0909090909090909,0.0909090909090909,10.0,1.8261554158551947,0.0751050378050177,0.25,0.25,0.0,0.975,0.0,1.0,0.0,0.0
mDC_Specific_500,baseline,mlp,387/500,tf_stratified_1to10,0.1584547609090805,0.0963435918092727,0.0621111690998077,0.9355329275131226,0.8508106470108032,-0.0847222805023193,0.6796875,0.1747339252562236,0.0909090909090909,0.0909090909090909,10.0,1.9220731778184599,0.0838248343471327,0.125,0.125,0.0,1.0,0.0,1.0,0.0,0.0
mDC_Specific_500,scGPT_human,lr,387/500,tf_stratified_1to10,0.1865173876285553,0.0997708067297935,0.0867465808987617,2.1117281913757324,2.0112392902374268,-0.1004889011383056,0.5578125,0.2125476600051172,0.0909090909090909,0.0909090909090909,10.0,2.3380242600562897,0.1216385690960263,0.375,0.375,0.2,0.9875,0.04653353129100862,1.2802986206742897,0.125,0.125
mDC_Specific_500,scGPT_human,mlp,387/500,tf_stratified_1to10,0.1865173876285553,0.0997708067297935,0.0867465808987617,2.1117281913757324,2.0112392902374268,-0.1004889011383056,0.5921875,0.2289059433791244,0.0909090909090909,0.0909090909090909,10.0,2.5179653771703685,0.1379968524700335,0.125,0.125,0.0,1.0,0.05417201812290079,1.310025760844466,0.0,0.0
mDC_Specific_500,v4_bias_rec_best,lr,387/500,tf_stratified_1to10,0.2392956316471099,0.1362455785274505,0.1030500531196594,1.5925562381744385,1.4759591817855835,-0.1165970563888549,0.4046875,0.0924815459353176,0.0909090909090909,0.0909090909090909,10.0,1.0172970052884938,0.0015724550262266,0.125,0.125,0.0,0.9375,-0.07353258277879099,0.5570703328183544,-0.125,-0.125
mDC_Specific_500,v4_bias_rec_best,mlp,387/500,tf_stratified_1to10,0.2392956316471099,0.1362455785274505,0.1030500531196594,1.5925562381744385,1.4759591817855835,-0.1165970563888549,0.3625,0.0795895570793111,0.0909090909090909,0.0909090909090909,10.0,0.8754851278724223,-0.0113195338297797,0.0,0.0,0.0,1.0,-0.0951443681769125,0.455490008380478,-0.125,-0.125
mDC_Specific_500,v4_plain_best,lr,387/500,tf_stratified_1to10,0.1642069369554519,0.0994022637605667,0.0648046731948852,1.5031533241271973,1.4136356115341189,-0.0895177125930786,0.640625,0.1402137455822983,0.0909090909090909,0.0909090909090909,10.0,1.5423512014052814,0.0493046546732074,0.125,0.125,0.0,0.9625,-0.025800383131810295,0.844589232665607,-0.125,-0.125
mDC_Specific_500,v4_plain_best,mlp,387/500,tf_stratified_1to10,0.1642069369554519,0.0994022637605667,0.0648046731948852,1.5031533241271973,1.4136356115341189,-0.0895177125930786,0.5625,0.2251608848667672,0.0909090909090909,0.0909090909090909,10.0,2.4767697335344394,0.1342517939576763,0.25,0.25,0.0,1.0,0.05042695961054358,1.2885928392932242,0.125,0.125
mDC_Specific_500,v4_type_pe_best,lr,387/500,tf_stratified_1to10,0.1960390657186508,0.1272096931934356,0.0688293725252151,1.535374641418457,1.4374277591705322,-0.0979468822479248,0.5390625,0.2156964892939196,0.0909090909090909,0.0909090909090909,10.0,2.3726613822331157,0.1247873983848287,0.125,0.125,0.2,0.9875,0.049682360579811014,1.299265857458244,-0.125,-0.125
mDC_Specific_500,v4_type_pe_best,mlp,387/500,tf_stratified_1to10,0.1960390657186508,0.1272096931934356,0.0688293725252151,1.535374641418457,1.4374277591705322,-0.0979468822479248,0.4859375,0.0922328746605798,0.0909090909090909,0.0909090909090909,10.0,1.014561621266378,0.0013237837514889,0.0,0.0,0.0,1.0,-0.0825010505956438,0.5278475517867112,-0.125,-0.125
mDC_Specific_500,scconcept,lr,387/500,tf_stratified_1to10,0.0272139217704534,0.0095015270635485,0.0177123947069048,31.49610710144043,29.31125259399414,-2.184854507446289,0.4953125,0.2780307147169593,0.0909090909090909,0.0909090909090909,10.0,3.0583378618865527,0.1871216238078684,0.25,0.25,0.2222222222222222,1.0,0.1120165860028507,1.6747412817842358,0.0,0.0
mDC_Specific_500,scconcept,mlp,387/500,tf_stratified_1to10,0.0272139217704534,0.0095015270635485,0.0177123947069048,31.49610710144043,29.31125259399414,-2.184854507446289,0.4109375,0.1346878907256266,0.0909090909090909,0.0909090909090909,10.0,1.4815667979818927,0.0437787998165356,0.125,0.125,0.0,1.0,-0.04004603453059702,0.7708170610150551,0.0,0.0
mDC_Specific_500,scconcept_encoded,lr,387/500,tf_stratified_1to10,0.3499095439910888,0.2883437275886535,0.0615658164024353,22.36415100097656,21.106922149658203,-1.2572288513183594,0.34375,0.073944268950404,0.0909090909090909,0.0909090909090909,10.0,0.8133869584544441,-0.0169648219586868,0.0,0.0,0.0,0.95,-0.09206985976370459,0.44540949329525287,-0.25,-0.25
mDC_Specific_500,scconcept_encoded,mlp,387/500,tf_stratified_1to10,0.3499095439910888,0.2883437275886535,0.0615658164024353,22.36415100097656,21.106922149658203,-1.2572288513183594,0.515625,0.1146257067641871,0.0909090909090909,0.0909090909090909,10.0,1.2608827744060582,0.0237166158550962,0.125,0.125,0.0,1.0,-0.060108218492036514,0.6560014410258571,0.0,0.0
mDC_Specific_500,cl_scratch_v5,lr,387/500,tf_stratified_1to10,0.2209299206733703,0.1241498440504074,0.0967800766229629,1.514305830001831,1.457099676132202,-0.0572061538696289,0.634375,0.1702956219144549,0.0909090909090909,0.0909090909090909,10.0,1.8732518410590042,0.079386531005364,0.25,0.25,0.1818181818181818,0.975,0.00428149320034632,1.02578993266121,0.0,0.0
mDC_Specific_500,cl_scratch_v5,mlp,387/500,tf_stratified_1to10,0.2209299206733703,0.1241498440504074,0.0967800766229629,1.514305830001831,1.457099676132202,-0.0572061538696289,0.4453125,0.1139355627532664,0.0909090909090909,0.0909090909090909,10.0,1.2532911902859305,0.0230264718441755,0.25,0.25,0.0,1.0,-0.06079836250295721,0.6520517557549019,0.125,0.125
mDC_Specific_500,minus,lr,387/500,full_candidate,0.1951162070035934,0.0927253365516662,0.1023908704519271,0.7964341044425964,0.7656214237213135,-0.0308126807212829,0.7331838565022422,0.1230256686792659,0.0346320346320346,0.0346320346320346,27.875,3.5523661831138065,0.0883936340472313,0.25,0.25,0.0,0.9955156950672646,-0.09089567185875042,0.575097689505189,0.0,0.0
mDC_Specific_500,minus,mlp,387/500,full_candidate,0.1951162070035934,0.0927253365516662,0.1023908704519271,0.7964341044425964,0.7656214237213135,-0.0308126807212829,0.6709641255605381,0.1161184476337623,0.0346320346320346,0.0346320346320346,27.875,3.35292017542489,0.0814864130017277,0.125,0.125,0.0,1.0,-0.05586444662985929,0.6751744010992846,0.0,0.0
mDC_Specific_500,baseline,lr,387/500,full_candidate,0.1584547609090805,0.0931207090616226,0.0653340518474578,0.9355329275131226,0.85691237449646,-0.0786205530166626,0.8346412556053812,0.2139213405380163,0.0346320346320346,0.0346320346320346,27.875,6.176978708035227,0.1792893059059817,0.25,0.25,0.1666666666666666,0.9865470852017936,0.0,1.0,0.0,0.0
mDC_Specific_500,baseline,mlp,387/500,full_candidate,0.1584547609090805,0.0931207090616226,0.0653340518474578,0.9355329275131226,0.85691237449646,-0.0786205530166626,0.8682735426008968,0.1719828942636216,0.0346320346320346,0.0346320346320346,27.875,4.966006071862078,0.137350859631587,0.125,0.125,0.0,1.0,0.0,1.0,0.0,0.0
mDC_Specific_500,scGPT_human,lr,387/500,full_candidate,0.1865173876285553,0.086907148361206,0.0996102392673492,2.1117281913757324,2.0438363552093506,-0.0678918361663818,0.7399103139013453,0.1830828263830454,0.0346320346320346,0.0346320346320346,27.875,5.286516611810441,0.1484507917510107,0.25,0.25,0.2,0.9955156950672646,-0.03083851415497091,0.8558418057898691,0.0,0.0
mDC_Specific_500,scGPT_human,mlp,387/500,full_candidate,0.1865173876285553,0.086907148361206,0.0996102392673492,2.1117281913757324,2.0438363552093506,-0.0678918361663818,0.8424887892376681,0.1622245809745809,0.0346320346320346,0.0346320346320346,27.875,4.684234775641028,0.1275925463425463,0.125,0.125,0.0,1.0,-0.009758313289040699,0.9432599775063513,0.0,0.0
mDC_Specific_500,v4_bias_rec_best,lr,387/500,full_candidate,0.2392956316471099,0.1189629435539245,0.1203326880931854,1.5925562381744385,1.475326418876648,-0.1172298192977905,0.6743273542600897,0.1938796560083464,0.0346320346320346,0.0346320346320346,27.875,5.5982750672410075,0.1592476213763117,0.125,0.125,0.1666666666666666,0.9865470852017936,-0.020041684529669923,0.9063128321874541,-0.125,-0.125
mDC_Specific_500,v4_bias_rec_best,mlp,387/500,full_candidate,0.2392956316471099,0.1189629435539245,0.1203326880931854,1.5925562381744385,1.475326418876648,-0.1172298192977905,0.6720852017937219,0.0656555379452816,0.0346320346320346,0.0346320346320346,27.875,1.8958036581700082,0.031023503313247,0.0,0.0,0.0,1.0,-0.10632735631833999,0.3817562102696238,-0.125,-0.125
mDC_Specific_500,v4_plain_best,lr,387/500,full_candidate,0.1642069369554519,0.0950183868408203,0.0691885501146316,1.5031533241271973,1.4337899684906006,-0.0693633556365966,0.8789237668161436,0.2192600373482726,0.0346320346320346,0.0346320346320346,27.875,6.331133578431378,0.184628002716238,0.25,0.25,0.1666666666666666,0.9865470852017936,0.005338696810256283,1.0249563545031524,0.0,0.0
mDC_Specific_500,v4_plain_best,mlp,387/500,full_candidate,0.1642069369554519,0.0950183868408203,0.0691885501146316,1.5031533241271973,1.4337899684906006,-0.0693633556365966,0.8245515695067265,0.1108460160262086,0.0346320346320346,0.0346320346320346,27.875,3.2006787127567766,0.0762139813941739,0.0,0.0,0.0,1.0,-0.061136878237413,0.6445176800914854,-0.125,-0.125
mDC_Specific_500,v4_type_pe_best,lr,387/500,full_candidate,0.1960390657186508,0.1169796660542488,0.079059399664402,1.535374641418457,1.4464839696884155,-0.0888906717300415,0.7684977578475336,0.1644997225126816,0.0346320346320346,0.0346320346320346,27.875,4.749929487553686,0.129867687880647,0.25,0.25,0.0,0.9865470852017936,-0.04942161802533471,0.7689729416380883,0.0,0.0
mDC_Specific_500,v4_type_pe_best,mlp,387/500,full_candidate,0.1960390657186508,0.1169796660542488,0.079059399664402,1.535374641418457,1.4464839696884155,-0.0888906717300415,0.7623318385650224,0.0984319864888579,0.0346320346320346,0.0346320346320346,27.875,2.8422236098657745,0.0637999518568232,0.125,0.125,0.0,1.0,-0.0735509077747637,0.5723359111399636,0.0,0.0
mDC_Specific_500,scconcept,lr,387/500,full_candidate,0.0272139217704534,0.0135081438347697,0.0137057779356837,31.49610710144043,29.85371398925781,-1.6423931121826172,0.6894618834080717,0.294314720647138,0.0346320346320346,0.0346320346320346,27.875,8.498337558686117,0.2596826860151034,0.25,0.25,0.2222222222222222,1.0,0.08039338010912167,1.375808135396547,0.0,0.0
mDC_Specific_500,scconcept,mlp,387/500,full_candidate,0.0272139217704534,0.0135081438347697,0.0137057779356837,31.49610710144043,29.85371398925781,-1.6423931121826172,0.6636771300448431,0.0732328733723683,0.0346320346320346,0.0346320346320346,27.875,2.114599218627137,0.0386008387403337,0.125,0.125,0.0,1.0,-0.09875002089125329,0.42581486772814925,0.0,0.0
mDC_Specific_500,scconcept_encoded,lr,387/500,full_candidate,0.3499095439910888,0.2453628629446029,0.1045466810464859,22.36415100097656,21.96055030822754,-0.4036006927490234,0.5263452914798207,0.0426549458420431,0.0346320346320346,0.0346320346320346,27.875,1.2316615611889958,0.0080229112100084,0.0,0.0,0.0,0.9775784753363228,-0.1712663946959732,0.19939546814153786,-0.25,-0.25
mDC_Specific_500,scconcept_encoded,mlp,387/500,full_candidate,0.3499095439910888,0.2453628629446029,0.1045466810464859,22.36415100097656,21.96055030822754,-0.4036006927490234,0.6967488789237668,0.0790508411640983,0.0346320346320346,0.0346320346320346,27.875,2.282593038613341,0.0444188065320636,0.0,0.0,0.0,1.0,-0.09293205309952329,0.45964362620230315,-0.125,-0.125
mDC_Specific_500,cl_scratch_v5,lr,387/500,full_candidate,0.2209299206733703,0.1168096214532852,0.1041202992200851,1.514305830001831,1.4796531200408936,-0.0346527099609375,0.7942825112107623,0.1564808773616198,0.0346320346320346,0.0346320346320346,27.875,4.518385333816776,0.1218488427295852,0.25,0.25,0.1818181818181818,0.9910313901345292,-0.057440463176396506,0.7314879243373633,0.0,0.0
mDC_Specific_500,cl_scratch_v5,mlp,387/500,full_candidate,0.2209299206733703,0.1168096214532852,0.1041202992200851,1.514305830001831,1.4796531200408936,-0.0346527099609375,0.5868834080717489,0.0591414405296672,0.0346320346320346,0.0346320346320346,27.875,1.7077090952941423,0.0245094058976325,0.125,0.125,0.0,1.0,-0.11284145373395439,0.34387978399184904,0.0,0.0
mDC_Specific_1000,minus,lr,803/1000,tf_stratified_1to10,0.088008813560009,0.0501084364950656,0.0379003770649433,0.8140340447425842,0.8143919110298157,0.0003578662872314,0.6745381773399014,0.3029304181503209,0.1674641148325359,0.1674641148325359,4.971428571428572,1.8089273540976303,0.135466303317785,0.3285714285714285,0.3285714285714285,0.3285714285714285,0.8649425287356322,0.009121446405150113,1.0310454999075434,-0.021428571428571463,-0.021428571428571463
mDC_Specific_1000,minus,mlp,803/1000,tf_stratified_1to10,0.088008813560009,0.0501084364950656,0.0379003770649433,0.8140340447425842,0.8143919110298157,0.0003578662872314,0.7216286945812808,0.4209040670955462,0.1674641148325359,0.1674641148325359,4.971428571428572,2.513398572084833,0.2534399522630103,0.4142857142857143,0.4142857142857143,0.3611111111111111,0.9468390804597702,-0.005723951217109224,0.9865832740199582,0.01428571428571429,0.01428571428571429
mDC_Specific_1000,baseline,lr,803/1000,tf_stratified_1to10,0.0718092173337936,0.0408553294837474,0.0309538878500461,0.9156622886657716,0.9189121723175048,0.0032498836517333,0.6833076765188835,0.2938089717451708,0.1674641148325359,0.1674641148325359,4.971428571428572,1.7544592884211625,0.1263448569126349,0.35,0.35,0.2988505747126437,0.882183908045977,0.0,1.0,0.0,0.0
mDC_Specific_1000,baseline,mlp,803/1000,tf_stratified_1to10,0.0718092173337936,0.0408553294837474,0.0309538878500461,0.9156622886657716,0.9189121723175048,0.0032498836517333,0.7248819786535303,0.4266280183126554,0.1674641148325359,0.1674641148325359,4.971428571428572,2.547578737924142,0.2591639034801195,0.4,0.4,0.3618090452261306,0.9669540229885056,0.0,1.0,0.0,0.0
mDC_Specific_1000,scGPT_human,lr,803/1000,tf_stratified_1to10,0.0663967132568359,0.0467884130775928,0.019608300179243,2.1096649169921875,2.095125675201416,-0.0145392417907714,0.6751642036124794,0.3137092106937007,0.1674641148325359,0.1674641148325359,4.971428571428572,1.8732921438566699,0.1462450958611648,0.3428571428571428,0.3428571428571428,0.3505154639175257,0.8563218390804598,0.019900238948529936,1.067731896784248,-0.007142857142857173,-0.007142857142857173
mDC_Specific_1000,scGPT_human,mlp,803/1000,tf_stratified_1to10,0.0663967132568359,0.0467884130775928,0.019608300179243,2.1096649169921875,2.095125675201416,-0.0145392417907714,0.7191553776683088,0.4006785575460225,0.1674641148325359,0.1674641148325359,4.971428571428572,2.3926233864891056,0.2332144427134866,0.4142857142857143,0.4142857142857143,0.3157894736842105,0.971264367816092,-0.025949460766632904,0.9391754417132169,0.01428571428571429,0.01428571428571429
mDC_Specific_1000,v4_bias_rec_best,lr,803/1000,tf_stratified_1to10,0.0981063470244407,0.0622152462601661,0.0358911007642746,1.662531852722168,1.6354600191116333,-0.0270718336105346,0.6562192118226602,0.3061627729373615,0.1674641148325359,0.1674641148325359,4.971428571428572,1.8282291298259585,0.1386986581048256,0.3428571428571428,0.3428571428571428,0.3095238095238095,0.8951149425287356,0.012353801192190705,1.0420470522694096,-0.007142857142857173,-0.007142857142857173
mDC_Specific_1000,v4_bias_rec_best,mlp,803/1000,tf_stratified_1to10,0.0981063470244407,0.0622152462601661,0.0358911007642746,1.662531852722168,1.6354600191116333,-0.0270718336105346,0.7317374794745485,0.4590345970227726,0.1674641148325359,0.1674641148325359,4.971428571428572,2.741092307935985,0.2915704821902367,0.4357142857142857,0.4357142857142857,0.3886255924170616,0.956896551724138,0.032406578710117206,1.075959799448446,0.0357142857142857,0.0357142857142857
mDC_Specific_1000,v4_plain_best,lr,803/1000,tf_stratified_1to10,0.0794920399785041,0.0462095774710178,0.0332824625074863,1.5980713367462158,1.5754398107528689,-0.0226315259933471,0.6853345648604268,0.3233382353388739,0.1674641148325359,0.1674641148325359,4.971428571428572,1.930791176737847,0.155874120506338,0.3428571428571428,0.3428571428571428,0.3282442748091603,0.8864942528735632,0.029529263593703114,1.1005049757953436,-0.007142857142857173,-0.007142857142857173
mDC_Specific_1000,v4_plain_best,mlp,803/1000,tf_stratified_1to10,0.0794920399785041,0.0462095774710178,0.0332824625074863,1.5980713367462158,1.5754398107528689,-0.0226315259933471,0.7506516830870279,0.4683930725461568,0.1674641148325359,0.1674641148325359,4.971428571428572,2.7969757760613363,0.3009289577136209,0.45,0.45,0.3243243243243243,0.978448275862069,0.04176505423350141,1.097895713457089,0.04999999999999999,0.04999999999999999
mDC_Specific_1000,v4_type_pe_best,lr,803/1000,tf_stratified_1to10,0.0762228667736053,0.05381291359663,0.0224099531769752,1.6443028450012207,1.6121093034744265,-0.0321935415267944,0.6642087438423645,0.3031093876846487,0.1674641148325359,0.1674641148325359,4.971428571428572,1.8099960578883305,0.1356452728521127,0.35,0.35,0.3346303501945525,0.8936781609195402,0.00930041593947789,1.0316546356097813,0.0,0.0
mDC_Specific_1000,v4_type_pe_best,mlp,803/1000,tf_stratified_1to10,0.0762228667736053,0.05381291359663,0.0224099531769752,1.6443028450012207,1.6121093034744265,-0.0321935415267944,0.7332358374384236,0.4179827532944975,0.1674641148325359,0.1674641148325359,4.971428571428572,2.495954155387142,0.2505186384619616,0.3785714285714285,0.3785714285714285,0.3163265306122449,0.9640804597701148,-0.008645265018157877,0.9797358245425358,-0.02142857142857152,-0.02142857142857152
mDC_Specific_1000,scconcept,lr,803/1000,tf_stratified_1to10,0.0251280609518289,0.0121378889307379,0.0129901720210909,30.400297164916992,29.971359252929688,-0.4289379119873047,0.6128951149425288,0.2466790700130247,0.1674641148325359,0.1674641148325359,4.971428571428572,1.4730264466492045,0.0792149551804888,0.2785714285714286,0.2785714285714286,0.2984126984126984,0.8160919540229885,-0.047129901732146096,0.8395899844303487,-0.0714285714285714,-0.0714285714285714
mDC_Specific_1000,scconcept,mlp,803/1000,tf_stratified_1to10,0.0251280609518289,0.0121378889307379,0.0129901720210909,30.400297164916992,29.971359252929688,-0.4289379119873047,0.6894345238095239,0.3557755809998648,0.1674641148325359,0.1674641148325359,4.971428571428572,2.1244884693991923,0.1883114661673289,0.35,0.35,0.1176470588235294,0.9942528735632185,-0.07085243731279062,0.8339245565890935,-0.050000000000000044,-0.050000000000000044
mDC_Specific_1000,scconcept_encoded,lr,803/1000,tf_stratified_1to10,0.3292049169540405,0.311111569404602,0.0180933475494384,21.573226928710938,21.33791923522949,-0.2353076934814453,0.6488608374384237,0.2739126723683994,0.1674641148325359,0.1674641148325359,4.971428571428572,1.6356499578570134,0.1064485575358635,0.3214285714285714,0.3214285714285714,0.3176895306859206,0.8663793103448276,-0.019896299376771398,0.9322815118320211,-0.02857142857142858,-0.02857142857142858
mDC_Specific_1000,scconcept_encoded,mlp,803/1000,tf_stratified_1to10,0.3292049169540405,0.311111569404602,0.0180933475494384,21.573226928710938,21.33791923522949,-0.2353076934814453,0.7143113711001641,0.3102456630155324,0.1674641148325359,0.1674641148325359,4.971428571428572,1.8526098162927505,0.1427815481829965,0.3785714285714285,0.3785714285714285,0.1685393258426966,0.9669540229885056,-0.11638235529712299,0.7272041443564264,-0.02142857142857152,-0.02142857142857152
mDC_Specific_1000,cl_scratch_v5,lr,803/1000,tf_stratified_1to10,0.08405751734972,0.0553466156125068,0.0287109017372131,1.634212851524353,1.6142871379852295,-0.0199257135391235,0.6867097701149424,0.3377260037966674,0.1674641148325359,0.1674641148325359,4.971428571428572,2.0167067083858137,0.1702618889641315,0.3642857142857142,0.3642857142857142,0.3563636363636364,0.8764367816091954,0.04391703205149661,1.1494747821710058,0.014285714285714235,0.014285714285714235
mDC_Specific_1000,cl_scratch_v5,mlp,803/1000,tf_stratified_1to10,0.08405751734972,0.0553466156125068,0.0287109017372131,1.634212851524353,1.6142871379852295,-0.0199257135391235,0.7523963464696223,0.4528115955917029,0.1674641148325359,0.1674641148325359,4.971428571428572,2.7039320993904545,0.285347480759167,0.4,0.4,0.34375,0.9727011494252874,0.02618357727904752,1.061373318570603,0.0,0.0
mDC_Specific_1000,minus,lr,803/1000,full_candidate,0.088008813560009,0.0457600876688957,0.0422487258911132,0.8140340447425842,0.8146149516105652,0.0005809068679809,0.8197653958944281,0.3571173248090394,0.075880758807588,0.075880758807588,12.178571428571429,4.706296173376274,0.2812365660014514,0.3785714285714285,0.3785714285714285,0.3534136546184739,0.9618768328445748,0.017419527559257797,1.0512794834122787,0.021428571428571408,0.021428571428571408
mDC_Specific_1000,minus,mlp,803/1000,full_candidate,0.088008813560009,0.0457600876688957,0.0422487258911132,0.8140340447425842,0.8146149516105652,0.0005809068679809,0.810982404692082,0.3784041747028462,0.075880758807588,0.075880758807588,12.178571428571429,4.9868264451910855,0.3025234158952581,0.4071428571428571,0.4071428571428571,0.3054187192118227,0.9812316715542522,-0.051265405840989375,0.8806864433453669,-0.04999999999999999,-0.04999999999999999
mDC_Specific_1000,baseline,lr,803/1000,full_candidate,0.0718092173337936,0.0400807037949562,0.0317285135388374,0.9156622886657716,0.9214350581169128,0.0057727694511413,0.8081524926686218,0.3396977972497816,0.075880758807588,0.075880758807588,12.178571428571429,4.476731685184626,0.2638170384421936,0.3571428571428571,0.3571428571428571,0.3373493975903614,0.9607038123167156,0.0,1.0,0.0,0.0
mDC_Specific_1000,baseline,mlp,803/1000,full_candidate,0.0718092173337936,0.0400807037949562,0.0317285135388374,0.9156622886657716,0.9214350581169128,0.0057727694511413,0.8650879765395894,0.4296695805438356,0.075880758807588,0.075880758807588,12.178571428571429,5.662431257881267,0.3537888217362476,0.4571428571428571,0.4571428571428571,0.3179487179487179,0.9859237536656892,0.0,1.0,0.0,0.0
mDC_Specific_1000,scGPT_human,lr,803/1000,full_candidate,0.0663967132568359,0.0440508536994457,0.0223458595573902,2.1096649169921875,2.098433256149292,-0.0112316608428955,0.8196732299958106,0.3099248419207103,0.075880758807588,0.075880758807588,12.178571428571429,4.084366666740793,0.2340440831131222,0.3642857142857142,0.3642857142857142,0.3674911660777385,0.9466275659824048,-0.029772955329071316,0.9123545823078179,0.0071428571428571175,0.0071428571428571175
mDC_Specific_1000,scGPT_human,mlp,803/1000,full_candidate,0.0663967132568359,0.0440508536994457,0.0223458595573902,2.1096649169921875,2.098433256149292,-0.0112316608428955,0.8535295349811479,0.43878149534546,0.075880758807588,0.075880758807588,12.178571428571429,5.782513277945532,0.3629007365378719,0.4285714285714285,0.4285714285714285,0.4107142857142857,0.9777126099706744,0.009111914801624432,1.0212067952078232,-0.02857142857142858,-0.02857142857142858
mDC_Specific_1000,v4_bias_rec_best,lr,803/1000,full_candidate,0.0981063470244407,0.0652324929833412,0.0328738540410995,1.662531852722168,1.6005440950393677,-0.0619877576828002,0.7970465018852115,0.3066609352500151,0.075880758807588,0.075880758807588,12.178571428571429,4.041353039544846,0.230780176442427,0.3142857142857143,0.3142857142857143,0.2956521739130435,0.9671554252199414,-0.03303686199976652,0.9027463166754821,-0.042857142857142816,-0.042857142857142816
mDC_Specific_1000,v4_bias_rec_best,mlp,803/1000,full_candidate,0.0981063470244407,0.0652324929833412,0.0328738540410995,1.662531852722168,1.6005440950393677,-0.0619877576828002,0.8275680770842061,0.3816199083711873,0.075880758807588,0.075880758807588,12.178571428571429,5.02920522103458,0.3057391495635992,0.3714285714285714,0.3714285714285714,0.3060109289617486,0.9912023460410556,-0.04804967217264827,0.8881706447269748,-0.08571428571428569,-0.08571428571428569
mDC_Specific_1000,v4_plain_best,lr,803/1000,full_candidate,0.0794920399785041,0.0512873940169811,0.028204645961523,1.5980713367462158,1.569377303123474,-0.0286940336227417,0.7993171344784248,0.3051278074195027,0.075880758807588,0.075880758807588,12.178571428571429,4.021148604921307,0.2292470486119146,0.2928571428571428,0.2928571428571428,0.3125,0.955425219941349,-0.034569989830278924,0.8982331056893506,-0.06428571428571428,-0.06428571428571428
mDC_Specific_1000,v4_plain_best,mlp,803/1000,full_candidate,0.0794920399785041,0.0512873940169811,0.028204645961523,1.5980713367462158,1.569377303123474,-0.0286940336227417,0.8180163385002095,0.3761089482827829,0.075880758807588,0.075880758807588,12.178571428571429,4.956578639869536,0.3002281894751948,0.3785714285714285,0.3785714285714285,0.321608040201005,0.9841642228739004,-0.053560632261052676,0.8753446027217923,-0.07857142857142857,-0.07857142857142857
mDC_Specific_1000,v4_type_pe_best,lr,803/1000,full_candidate,0.0762228667736053,0.0598626546561718,0.0163602121174335,1.6443028450012207,1.5958948135375977,-0.048408031463623,0.8183242563887726,0.3166468046163874,0.075880758807588,0.075880758807588,12.178571428571429,4.172952532265966,0.2407660458087993,0.3357142857142857,0.3357142857142857,0.3175965665236051,0.9671554252199414,-0.02305099263339422,0.9321426490839305,-0.021428571428571408,-0.021428571428571408
mDC_Specific_1000,v4_type_pe_best,mlp,803/1000,full_candidate,0.0762228667736053,0.0598626546561718,0.0163602121174335,1.6443028450012207,1.5958948135375977,-0.048408031463623,0.8165291160452451,0.3420567251412215,0.075880758807588,0.075880758807588,12.178571428571429,4.507818984896816,0.2661759663336335,0.3714285714285714,0.3714285714285714,0.3248730964467005,0.9853372434017597,-0.0876128554026141,0.7960924874138822,-0.08571428571428569,-0.08571428571428569
mDC_Specific_1000,scconcept,lr,803/1000,full_candidate,0.0251280609518289,0.0109286131337285,0.0141994478181004,30.400297164916992,30.044675827026367,-0.355621337890625,0.7383200670297444,0.2255374311914078,0.075880758807588,0.075880758807588,12.178571428571429,2.972261146772484,0.1496566723838197,0.2785714285714286,0.2785714285714286,0.2818791946308724,0.9319648093841644,-0.11416036605837382,0.6639355127333042,-0.07857142857142851,-0.07857142857142851
mDC_Specific_1000,scconcept,mlp,803/1000,full_candidate,0.0251280609518289,0.0109286131337285,0.0141994478181004,30.400297164916992,30.044675827026367,-0.355621337890625,0.795427314620863,0.2740470806140496,0.075880758807588,0.075880758807588,12.178571428571429,3.6115490266637282,0.1981663218064615,0.3357142857142857,0.3357142857142857,0.1888888888888888,0.9865102639296188,-0.155622499929786,0.6378088955405835,-0.12142857142857139,-0.12142857142857139
