task,source_file,setting,embedding,comparator,metric,value,comparator_value,delta_vs_comparator_positive_is_better,metric_direction,is_failure,is_improvement,failure_magnitude,improvement_magnitude,small_test_warning,small_train_warning,diagnostic_only,severity_if_negative,direction
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=hHep500->mHSC-GM500;setting=transfer;train_dataset=hHep500;test_dataset=mHSC-GM500;clf=lr;coverage=487/500->449/500,baseline,scGPT_human,auprc,0.6097750319641748,0.7005568204577228,-0.09078178849354801,higher_is_better,True,False,0.09078178849354801,0,False,False,False,0.09078178849354801,failure
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-E500->mHSC-L500;setting=transfer;train_dataset=mHSC-E500;test_dataset=mHSC-L500;clf=lr;coverage=457/500->442/500,baseline,scGPT_human,auprc,0.6557474632447104,0.7382077911439779,-0.0824603278992675,higher_is_better,True,False,0.0824603278992675,0,False,False,False,0.0824603278992675,failure
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-E500;setting=in_domain;train_dataset=mHSC-E500;test_dataset=mHSC-E500;clf=lr;coverage=457/500,baseline,scGPT_human,auprc,0.7543718838744,0.793279505028745,-0.038907621154344985,higher_is_better,True,False,0.038907621154344985,0,False,False,False,0.038907621154344985,failure
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-L500->mHSC-GM500;setting=transfer;train_dataset=mHSC-L500;test_dataset=mHSC-GM500;clf=lr;coverage=442/500->449/500,baseline,scGPT_human,auprc,0.8147551108798285,0.851429866969966,-0.036674756090137484,higher_is_better,True,False,0.036674756090137484,0,False,False,False,0.036674756090137484,failure
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=hHep500->mHSC-L500;setting=transfer;train_dataset=hHep500;test_dataset=mHSC-L500;clf=lr;coverage=487/500->442/500,baseline,scGPT_human,auprc,0.616721822721746,0.65313099580864,-0.03640917308689395,higher_is_better,True,False,0.03640917308689395,0,False,False,False,0.03640917308689395,failure
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-GM500->mHSC-L500;setting=transfer;train_dataset=mHSC-GM500;test_dataset=mHSC-L500;clf=mlp;coverage=449/500->442/500,baseline,scGPT_human,auprc,0.8397986218099671,0.8709863318116099,-0.031187710001642777,higher_is_better,True,False,0.031187710001642777,0,False,False,False,0.031187710001642777,failure
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-L500->mHSC-GM500;setting=transfer;train_dataset=mHSC-L500;test_dataset=mHSC-GM500;clf=mlp;coverage=442/500->449/500,baseline,scGPT_human,auprc,0.9041699613819234,0.930260764880218,-0.026090803498294624,higher_is_better,True,False,0.026090803498294624,0,False,False,False,0.026090803498294624,failure
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-L500;setting=in_domain;train_dataset=mHSC-L500;test_dataset=mHSC-L500;clf=mlp;coverage=442/500,baseline,scGPT_human,auprc,0.8200286067549272,0.8285945530752937,-0.008565946320366558,higher_is_better,True,False,0.008565946320366558,0,False,False,False,0.008565946320366558,failure
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-E500->mHSC-L500;setting=transfer;train_dataset=mHSC-E500;test_dataset=mHSC-L500;clf=mlp;coverage=457/500->442/500,baseline,scGPT_human,auprc,0.7789896565072654,0.7841153603084456,-0.00512570380118027,higher_is_better,True,False,0.00512570380118027,0,False,False,False,0.00512570380118027,failure
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-GM500->mHSC-E500;setting=transfer;train_dataset=mHSC-GM500;test_dataset=mHSC-E500;clf=mlp;coverage=449/500->457/500,baseline,scGPT_human,auprc,0.8309937831832287,0.8343995512301818,-0.0034057680469531393,higher_is_better,True,False,0.0034057680469531393,0,False,False,False,0.0034057680469531393,failure
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-E500->hHep500;setting=transfer;train_dataset=mHSC-E500;test_dataset=hHep500;clf=lr;coverage=457/500->487/500,baseline,scGPT_human,auprc,1.0,0.5,0.5,higher_is_better,False,True,0,0.5,False,False,False,0,improvement
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-E500->hHep500;setting=transfer;train_dataset=mHSC-E500;test_dataset=hHep500;clf=mlp;coverage=457/500->487/500,baseline,scGPT_human,auprc,1.0,0.5,0.5,higher_is_better,False,True,0,0.5,False,False,False,0,improvement
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-L500->hHep500;setting=transfer;train_dataset=mHSC-L500;test_dataset=hHep500;clf=lr;coverage=442/500->487/500,baseline,scGPT_human,auprc,1.0,0.5,0.5,higher_is_better,False,True,0,0.5,False,False,False,0,improvement
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-L500->hHep500;setting=transfer;train_dataset=mHSC-L500;test_dataset=hHep500;clf=mlp;coverage=442/500->487/500,baseline,scGPT_human,auprc,1.0,0.5,0.5,higher_is_better,False,True,0,0.5,False,False,False,0,improvement
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-L500->mHSC-E500;setting=transfer;train_dataset=mHSC-L500;test_dataset=mHSC-E500;clf=lr;coverage=442/500->457/500,baseline,scGPT_human,auprc,0.7848657694833492,0.7277663566213686,0.057099412861980614,higher_is_better,False,True,0,0.057099412861980614,False,False,False,0,improvement
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-GM500->mHSC-E500;setting=transfer;train_dataset=mHSC-GM500;test_dataset=mHSC-E500;clf=lr;coverage=449/500->457/500,baseline,scGPT_human,auprc,0.7694617802757959,0.7136148216067335,0.05584695866906242,higher_is_better,False,True,0,0.05584695866906242,False,False,False,0,improvement
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-GM500;setting=in_domain;train_dataset=mHSC-GM500;test_dataset=mHSC-GM500;clf=lr;coverage=449/500,baseline,scGPT_human,auprc,0.7766542169412671,0.7387639913497912,0.03789022559147592,higher_is_better,False,True,0,0.03789022559147592,False,False,False,0,improvement
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-E500->mHSC-GM500;setting=transfer;train_dataset=mHSC-E500;test_dataset=mHSC-GM500;clf=lr;coverage=457/500->449/500,baseline,scGPT_human,auprc,0.7517662300943884,0.7277503141943762,0.024015915900012175,higher_is_better,False,True,0,0.024015915900012175,False,False,False,0,improvement
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-E500;setting=in_domain;train_dataset=mHSC-E500;test_dataset=mHSC-E500;clf=mlp;coverage=457/500,baseline,scGPT_human,auprc,0.833281357904529,0.8160154102561563,0.017265947648372637,higher_is_better,False,True,0,0.017265947648372637,False,False,False,0,improvement
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=hHep500->mHSC-E500;setting=transfer;train_dataset=hHep500;test_dataset=mHSC-E500;clf=lr;coverage=487/500->457/500,baseline,scGPT_human,auprc,0.697287568049853,0.6850031112712989,0.012284456778554165,higher_is_better,False,True,0,0.012284456778554165,False,False,False,0,improvement
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=hHep500->mHSC-GM500;setting=transfer;train_dataset=hHep500;test_dataset=mHSC-GM500;clf=lr;coverage=487/500->449/500,baseline,scGPT_human,auroc,0.4844794952681388,0.5873343848580441,-0.1028548895899053,higher_is_better,True,False,0.1028548895899053,0,False,False,False,0.1028548895899053,failure
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-E500->mHSC-L500;setting=transfer;train_dataset=mHSC-E500;test_dataset=mHSC-L500;clf=lr;coverage=457/500->442/500,baseline,scGPT_human,auroc,0.5783232184320408,0.6532332805166073,-0.07491006208456652,higher_is_better,True,False,0.07491006208456652,0,False,False,False,0.07491006208456652,failure
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-E500;setting=in_domain;train_dataset=mHSC-E500;test_dataset=mHSC-E500;clf=lr;coverage=457/500,baseline,scGPT_human,auroc,0.6293103448275862,0.6944948578342407,-0.06518451300665451,higher_is_better,True,False,0.06518451300665451,0,False,False,False,0.06518451300665451,failure
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-L500->mHSC-GM500;setting=transfer;train_dataset=mHSC-L500;test_dataset=mHSC-GM500;clf=lr;coverage=442/500->449/500,baseline,scGPT_human,auroc,0.7652839116719243,0.8210410094637223,-0.05575709779179794,higher_is_better,True,False,0.05575709779179794,0,False,False,False,0.05575709779179794,failure
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=hHep500->mHSC-L500;setting=transfer;train_dataset=hHep500;test_dataset=mHSC-L500;clf=lr;coverage=487/500->442/500,baseline,scGPT_human,auroc,0.4711899708013194,0.5214804627941044,-0.050290491992785014,higher_is_better,True,False,0.050290491992785014,0,False,False,False,0.050290491992785014,failure
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-GM500->mHSC-L500;setting=transfer;train_dataset=mHSC-GM500;test_dataset=mHSC-L500;clf=mlp;coverage=449/500->442/500,baseline,scGPT_human,auroc,0.7749708511465214,0.8218581522118249,-0.04688730106530348,higher_is_better,True,False,0.04688730106530348,0,False,False,False,0.04688730106530348,failure
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-L500;setting=in_domain;train_dataset=mHSC-L500;test_dataset=mHSC-L500;clf=mlp;coverage=442/500,baseline,scGPT_human,auroc,0.7434900893898174,0.7699881411502087,-0.026498051760391328,higher_is_better,True,False,0.026498051760391328,0,False,False,False,0.026498051760391328,failure
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-L500->mHSC-GM500;setting=transfer;train_dataset=mHSC-L500;test_dataset=mHSC-GM500;clf=mlp;coverage=442/500->449/500,baseline,scGPT_human,auroc,0.8698422712933754,0.8955835962145111,-0.025741324921135678,higher_is_better,True,False,0.025741324921135678,0,False,False,False,0.025741324921135678,failure
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-GM500->mHSC-L500;setting=transfer;train_dataset=mHSC-GM500;test_dataset=mHSC-L500;clf=lr;coverage=449/500->442/500,baseline,scGPT_human,auroc,0.7364644682950163,0.7537345411422364,-0.01727007284722004,higher_is_better,True,False,0.01727007284722004,0,False,False,False,0.01727007284722004,failure
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-E500->mHSC-L500;setting=transfer;train_dataset=mHSC-E500;test_dataset=mHSC-L500;clf=mlp;coverage=457/500->442/500,baseline,scGPT_human,auroc,0.6812759723758558,0.6882816626306716,-0.0070056902548157884,higher_is_better,True,False,0.0070056902548157884,0,False,False,False,0.0070056902548157884,failure
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-E500->hHep500;setting=transfer;train_dataset=mHSC-E500;test_dataset=hHep500;clf=lr;coverage=457/500->487/500,baseline,scGPT_human,auroc,1.0,0.0,1.0,higher_is_better,False,True,0,1.0,False,False,False,0,improvement
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-E500->hHep500;setting=transfer;train_dataset=mHSC-E500;test_dataset=hHep500;clf=mlp;coverage=457/500->487/500,baseline,scGPT_human,auroc,1.0,0.0,1.0,higher_is_better,False,True,0,1.0,False,False,False,0,improvement
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-L500->hHep500;setting=transfer;train_dataset=mHSC-L500;test_dataset=hHep500;clf=lr;coverage=442/500->487/500,baseline,scGPT_human,auroc,1.0,0.0,1.0,higher_is_better,False,True,0,1.0,False,False,False,0,improvement
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-L500->hHep500;setting=transfer;train_dataset=mHSC-L500;test_dataset=hHep500;clf=mlp;coverage=442/500->487/500,baseline,scGPT_human,auroc,1.0,0.0,1.0,higher_is_better,False,True,0,1.0,False,False,False,0,improvement
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-GM500->mHSC-E500;setting=transfer;train_dataset=mHSC-GM500;test_dataset=mHSC-E500;clf=lr;coverage=449/500->457/500,baseline,scGPT_human,auroc,0.6741854636591479,0.6165629591219428,0.05762250453720508,higher_is_better,False,True,0,0.05762250453720508,False,False,False,0,improvement
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-L500->mHSC-E500;setting=transfer;train_dataset=mHSC-L500;test_dataset=mHSC-E500;clf=lr;coverage=442/500->457/500,baseline,scGPT_human,auroc,0.679111572033532,0.6316221588453894,0.04748941318814259,higher_is_better,False,True,0,0.04748941318814259,False,False,False,0,improvement
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-E500->mHSC-GM500;setting=transfer;train_dataset=mHSC-E500;test_dataset=mHSC-GM500;clf=lr;coverage=457/500->449/500,baseline,scGPT_human,auroc,0.6586277602523659,0.639069400630915,0.019558359621450916,higher_is_better,False,True,0,0.019558359621450916,False,False,False,0,improvement
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-L500->mHSC-E500;setting=transfer;train_dataset=mHSC-L500;test_dataset=mHSC-E500;clf=mlp;coverage=442/500->457/500,baseline,scGPT_human,auroc,0.7476233687667444,0.7291072508858353,0.018516117880909122,higher_is_better,False,True,0,0.018516117880909122,False,False,False,0,improvement
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-GM500;setting=in_domain;train_dataset=mHSC-GM500;test_dataset=mHSC-GM500;clf=lr;coverage=449/500,baseline,scGPT_human,auroc,0.7084542586750788,0.6959463722397476,0.012507886435331184,higher_is_better,False,True,0,0.012507886435331184,False,False,False,0,improvement
grn,results/grn_embedding_only/grn_emb_only_results.csv,dataset=mHSC-GM500->mHSC-E500;setting=transfer;train_dataset=mHSC-GM500;test_dataset=mHSC-E500;clf=mlp;coverage=449/500->457/500,baseline,scGPT_human,auroc,0.7495894909688013,0.7380520266182697,0.011537464350531601,higher_is_better,False,True,0,0.011537464350531601,False,False,False,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=9;n_train=18;n_test=1,baseline,scGPT_human,mse,4.176182746887207,1.6089675426483154,2.5672152042388916,lower_is_better,True,False,2.5672152042388916,0,True,True,True,2.5672152042388916,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=7;n_train=18;n_test=1,baseline,scGPT_human,mse,1.394498586654663,0.3976057767868042,0.9968928098678589,lower_is_better,True,False,0.9968928098678589,0,True,True,True,0.9968928098678589,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=17;n_train=18;n_test=1,baseline,scGPT_human,mse,3.348284721374512,2.7716593742370605,0.5766253471374516,lower_is_better,True,False,0.5766253471374516,0,True,True,True,0.5766253471374516,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=6;n_train=18;n_test=1,baseline,scGPT_human,mse,0.7992085218429565,0.2354008555412292,0.5638076663017273,lower_is_better,True,False,0.5638076663017273,0,True,True,True,0.5638076663017273,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=norman;context=dataset::all;method=frozen_linear;fold_id=0;n_train=80;n_test=20,baseline,scGPT_human,mse,1.6935720443725586,1.2188829183578491,0.4746891260147095,lower_is_better,True,False,0.4746891260147095,0,False,False,False,0.4746891260147095,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=adamson;context=dataset::all;method=frozen_linear;fold_id=2;n_train=60;n_test=15,baseline,scGPT_human,mse,1.523133397102356,1.1160141229629517,0.4071192741394043,lower_is_better,True,False,0.4071192741394043,0,False,False,False,0.4071192741394043,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=norman;context=dataset::all;method=frozen_linear;fold_id=2;n_train=80;n_test=20,baseline,scGPT_human,mse,1.625383734703064,1.2400386333465576,0.38534510135650635,lower_is_better,True,False,0.38534510135650635,0,False,False,False,0.38534510135650635,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=norman;context=dataset::all;method=frozen_linear;fold_id=3;n_train=80;n_test=20,baseline,scGPT_human,mse,1.3013484477996826,0.9451522827148438,0.35619616508483887,lower_is_better,True,False,0.35619616508483887,0,False,False,False,0.35619616508483887,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=norman;context=dataset::all;method=frozen_linear;fold_id=4;n_train=80;n_test=20,baseline,scGPT_human,mse,1.1418319940567017,0.7962900400161743,0.34554195404052734,lower_is_better,True,False,0.34554195404052734,0,False,False,False,0.34554195404052734,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_results.csv,dataset=norman;context=dataset::all;method=frozen_linear;setting_group=frozen_probe;n_pert_genes=100;target_dim=256;n_folds=5,baseline,scGPT_human,mse,1.598634386062622,1.2647858142852784,0.3338485717773436,lower_is_better,True,False,0.3338485717773436,0,False,False,False,0.3338485717773436,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=adamson;context=dataset::all;method=frozen_linear;fold_id=3;n_train=60;n_test=15,baseline,scGPT_human,mse,0.8808289766311646,0.5572723150253296,0.32355666160583496,lower_is_better,True,False,0.32355666160583496,0,False,False,False,0.32355666160583496,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=adamson;context=dataset::all;method=frozen_linear;fold_id=1;n_train=60;n_test=15,baseline,scGPT_human,mse,1.2127337455749512,0.9057693481445312,0.3069643974304199,lower_is_better,True,False,0.3069643974304199,0,False,False,False,0.3069643974304199,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_results.csv,dataset=adamson;context=dataset::all;method=frozen_linear;setting_group=frozen_probe;n_pert_genes=75;target_dim=256;n_folds=5,baseline,scGPT_human,mse,1.4094030380249023,1.1517045736312863,0.257698464393616,lower_is_better,True,False,0.257698464393616,0,False,False,False,0.257698464393616,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=adamson;context=dataset::all;method=frozen_linear;fold_id=0;n_train=60;n_test=15,baseline,scGPT_human,mse,1.300525426864624,1.083720326423645,0.216805100440979,lower_is_better,True,False,0.216805100440979,0,False,False,False,0.216805100440979,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=1;n_train=18;n_test=1,baseline,scGPT_human,mse,0.5399034023284912,2.300218105316162,-1.760314702987671,lower_is_better,False,True,0,1.760314702987671,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=14;n_train=18;n_test=1,baseline,scGPT_human,mse,0.0845106616616249,0.6853030920028687,-0.6007924303412437,lower_is_better,False,True,0,0.6007924303412437,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=10;n_train=18;n_test=1,baseline,scGPT_human,mse,1.9843281507492063,2.471885204315185,-0.4875570535659788,lower_is_better,False,True,0,0.4875570535659788,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=3;n_train=18;n_test=1,baseline,scGPT_human,mse,0.4953187108039856,0.9064547419548036,-0.411136031150818,lower_is_better,False,True,0,0.411136031150818,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=11;n_train=18;n_test=1,baseline,scGPT_human,mse,0.0990769416093826,0.4614448249340057,-0.3623678833246231,lower_is_better,False,True,0,0.3623678833246231,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=adamson;context=dataset::all;method=frozen_mlp;fold_id=4;n_train=60;n_test=15,baseline,scGPT_human,mse,2.1915993690490723,2.5468058586120605,-0.3552064895629883,lower_is_better,False,True,0,0.3552064895629883,False,False,False,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=2;n_train=18;n_test=1,baseline,scGPT_human,mse,0.6565757989883423,0.945810854434967,-0.28923505544662476,lower_is_better,False,True,0,0.28923505544662476,True,True,True,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=adamson;context=dataset::all;method=frozen_backbone_trainable_head;fold_id=4;n_train=60;n_test=15,baseline,scGPT_human,mse,1.8430274724960327,2.084019422531128,-0.24099195003509521,lower_is_better,False,True,0,0.24099195003509521,False,False,False,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=norman;context=dataset::all;method=frozen_mlp;fold_id=1;n_train=80;n_test=20,baseline,scGPT_human,mse,2.1280112266540527,2.312079668045044,-0.1840684413909912,lower_is_better,False,True,0,0.1840684413909912,False,False,False,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=adamson;context=dataset::all;method=frozen_mlp;fold_id=1;n_train=60;n_test=15,baseline,scGPT_human,mse,0.9576405882835388,1.1385356187820437,-0.18089503049850486,lower_is_better,False,True,0,0.18089503049850486,False,False,False,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=norman;context=dataset::all;method=frozen_backbone_trainable_head;fold_id=1;n_train=80;n_test=20,baseline,scGPT_human,mse,1.9062271118164065,2.022921085357666,-0.11669397354125954,lower_is_better,False,True,0,0.11669397354125954,False,False,False,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_results.csv,dataset=adamson;context=dataset::all;method=frozen_mlp;setting_group=frozen_probe;n_pert_genes=75;target_dim=256;n_folds=5,baseline,scGPT_human,mse,1.3213995695114136,1.388839066028595,-0.0674394965171814,lower_is_better,False,True,0,0.0674394965171814,False,False,False,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=adamson;context=dataset::all;method=frozen_mlp;fold_id=0;n_train=60;n_test=15,baseline,scGPT_human,mse,1.253184199333191,1.3106106519699097,-0.05742645263671875,lower_is_better,False,True,0,0.05742645263671875,False,False,False,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=norman;context=dataset::all;method=frozen_backbone_trainable_head;fold_id=2;n_train=80;n_test=20,baseline,scGPT_human,mse,1.157630443572998,1.1873327493667605,-0.02970230579376243,lower_is_better,False,True,0,0.02970230579376243,False,False,False,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_results.csv,dataset=norman;context=dataset::all;method=frozen_mlp;setting_group=frozen_probe;n_pert_genes=100;target_dim=256;n_folds=5,baseline,scGPT_human,mse,1.4309131383895874,1.4360036730766297,-0.005090534687042236,lower_is_better,False,True,0,0.005090534687042236,False,False,False,0,improvement
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=7;n_train=18;n_test=1,baseline,scGPT_human,pearson_r,-0.2159157842397689,0.9914656281471252,-1.2073814123868942,higher_is_better,True,False,1.2073814123868942,0,True,True,True,1.2073814123868942,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=adamson;context=dataset::all;method=frozen_linear;fold_id=2;n_train=60;n_test=15,baseline,scGPT_human,pearson_r,0.0963538018365701,0.2213227118055026,-0.12496890996893249,higher_is_better,True,False,0.12496890996893249,0,False,False,False,0.12496890996893249,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=4;n_train=18;n_test=1,baseline,scGPT_human,pearson_r,0.8490070104598999,0.9684524536132812,-0.11944544315338135,higher_is_better,True,False,0.11944544315338135,0,True,True,True,0.11944544315338135,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=adamson;context=dataset::all;method=frozen_linear;fold_id=1;n_train=60;n_test=15,baseline,scGPT_human,pearson_r,0.0618512506286303,0.1627766804148753,-0.10092542978624501,higher_is_better,True,False,0.10092542978624501,0,False,False,False,0.10092542978624501,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=norman;context=dataset::all;method=frozen_linear;fold_id=0;n_train=80;n_test=20,baseline,scGPT_human,pearson_r,0.0086460345424711,0.0884733818471431,-0.079827347304672,higher_is_better,True,False,0.079827347304672,0,False,False,False,0.079827347304672,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=norman;context=dataset::all;method=frozen_backbone_trainable_head;fold_id=3;n_train=80;n_test=20,baseline,scGPT_human,pearson_r,0.0006969720590859,0.0638375980779528,-0.0631406260188669,higher_is_better,True,False,0.0631406260188669,0,False,False,False,0.0631406260188669,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_results.csv,dataset=adamson;context=dataset::all;method=frozen_linear;setting_group=frozen_probe;n_pert_genes=75;target_dim=256;n_folds=5,baseline,scGPT_human,pearson_r,0.1096373218297958,0.1703249861548344,-0.06068766432503861,higher_is_better,True,False,0.06068766432503861,0,False,False,False,0.06068766432503861,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=adamson;context=dataset::all;method=frozen_mlp;fold_id=0;n_train=60;n_test=15,baseline,scGPT_human,pearson_r,0.0283468385537465,0.0778011781473954,-0.0494543395936489,higher_is_better,True,False,0.0494543395936489,0,False,False,False,0.0494543395936489,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=norman;context=dataset::all;method=frozen_backbone_trainable_head;fold_id=0;n_train=80;n_test=20,baseline,scGPT_human,pearson_r,0.0111774029210209,0.0563408761285245,-0.0451634732075036,higher_is_better,True,False,0.0451634732075036,0,False,False,False,0.0451634732075036,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=adamson;context=dataset::all;method=frozen_backbone_trainable_head;fold_id=1;n_train=60;n_test=15,baseline,scGPT_human,pearson_r,0.125900150835514,0.1668605558574199,-0.0409604050219059,higher_is_better,True,False,0.0409604050219059,0,False,False,False,0.0409604050219059,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=adamson;context=dataset::all;method=frozen_backbone_trainable_head;fold_id=2;n_train=60;n_test=15,baseline,scGPT_human,pearson_r,0.1848895609378814,0.2258046468098958,-0.040915085872014395,higher_is_better,True,False,0.040915085872014395,0,False,False,False,0.040915085872014395,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=adamson;context=dataset::all;method=frozen_linear;fold_id=4;n_train=60;n_test=15,baseline,scGPT_human,pearson_r,0.1712634493907292,0.209079410135746,-0.03781596074501678,higher_is_better,True,False,0.03781596074501678,0,False,False,False,0.03781596074501678,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=6;n_train=18;n_test=1,baseline,scGPT_human,pearson_r,0.921891987323761,0.9301415681838988,-0.008249580860137828,higher_is_better,True,False,0.008249580860137828,0,True,True,True,0.008249580860137828,failure
perturbation_regression,results/perturbation_regression/perturbation_regression_fold_results.csv,dataset=dixit;context=dataset::all;method=frozen_linear;fold_id=16;n_train=18;n_test=1,baseline,scGPT_human,pearson_r,0.975261092185974,0.9823938608169556,-0.007132768630981556,higher_is_better,True,False,0.007132768630981556,0,True,True,True,0.007132768630981556,failure
