protocol,embedding,degree_bin,train_freq_bin,test_freq_bin,test_train_freq_ratio_bin,n_settings,mean_auprc,mean_delta_auprc_vs_baseline,mean_degree,mean_train_node_freq,mean_test_node_freq,mean_test_train_freq_ratio,mean_tf_proxy_fraction,mean_pos_edge_ratio,mean_hub_fraction
strict,scGPT_human,medium,high,medium,low,15,0.6106358933333333,-0.01755275999999999,1.5062942477837515,1.2046031080212523,0.3016911397624994,0.250570104489878,0.029636303587768434,0.011513567486192035,1.0
strict,scconcept,high,high,high,low,33,0.5142596909090908,-0.09140747272727272,2.9766148720849395,2.381390610380356,0.5952242617045834,0.249914117815154,0.05784886591104124,0.021487481620124933,0.228962558455801
strict,scconcept,high,high,medium,low,6,0.2816766333333333,-0.11135676666666666,2.2914136035876247,1.8357084458941422,0.4557051576934827,0.24824315454353327,0.05054752702264187,0.013708725699346294,0.04777081115780387
strict,scconcept,medium,medium,medium,low,21,0.6074806285714286,-0.026390814285714284,0.9475839455417413,0.7565966175095484,0.19098732803219282,0.25268461760047806,0.01872543379125709,0.00781074547686185,1.0
strict,scconcept,medium,high,medium,low,15,0.50775556,-0.12043309333333334,1.5062942477837515,1.2046031080212523,0.3016911397624994,0.250570104489878,0.029636303587768434,0.011513567486192035,1.0
strict,scconcept_encoded,high,high,high,low,33,0.5072230181818181,-0.09844414545454545,2.9766148720849395,2.381390610380356,0.5952242617045834,0.249914117815154,0.05784886591104124,0.021487481620124933,0.228962558455801
strict,scconcept_encoded,high,high,medium,low,6,0.3264769,-0.0665565,2.2914136035876247,1.8357084458941422,0.4557051576934827,0.24824315454353327,0.05054752702264187,0.013708725699346294,0.04777081115780387
strict,scconcept_encoded,medium,medium,medium,low,20,0.59138199,-0.05699707894736842,0.9440892352033478,0.753995736774539,0.1900934984288087,0.2524039187290738,0.018631742934003468,0.00783372047268634,1.0
strict,scconcept_encoded,medium,high,medium,low,15,0.56962188,-0.05856677333333333,1.5062942477837515,1.2046031080212523,0.3016911397624994,0.250570104489878,0.029636303587768434,0.011513567486192035,1.0
strict,v4_bias_rec_best,high,high,high,low,33,0.5830103575757575,-0.022656806060606056,2.9766148720849395,2.381390610380356,0.5952242617045834,0.249914117815154,0.05784886591104124,0.021487481620124933,0.228962558455801
strict,v4_bias_rec_best,high,high,medium,low,6,0.4221065666666666,0.029073166666666667,2.2914136035876247,1.8357084458941422,0.4557051576934827,0.24824315454353327,0.05054752702264187,0.013708725699346294,0.04777081115780387
strict,v4_bias_rec_best,medium,medium,medium,low,19,0.6218558342105263,-0.039888775,0.944592906171573,0.7542028535503371,0.1903900526212358,0.25274489088337654,0.018612220836134574,0.007968771347571417,1.0
strict,v4_bias_rec_best,medium,high,medium,low,15,0.5953617866666666,-0.03282686666666667,1.5062942477837515,1.2046031080212523,0.3016911397624994,0.250570104489878,0.029636303587768434,0.011513567486192035,1.0
strict,v4_plain_best,high,high,high,low,33,0.6030526666666667,-0.0026144969696969655,2.9766148720849395,2.381390610380356,0.5952242617045834,0.249914117815154,0.05784886591104124,0.021487481620124933,0.228962558455801
strict,v4_plain_best,high,high,medium,low,6,0.3624253333333333,-0.030608066666666666,2.2914136035876247,1.8357084458941422,0.4557051576934827,0.24824315454353327,0.05054752702264187,0.013708725699346294,0.04777081115780387
strict,v4_plain_best,medium,medium,medium,low,19,0.6731544105263157,0.014259722222222236,0.944592906171573,0.7542028535503371,0.1903900526212358,0.25274489088337654,0.018612220836134574,0.007968771347571417,1.0
strict,v4_plain_best,medium,high,medium,low,15,0.6433636933333333,0.015175040000000018,1.5062942477837515,1.2046031080212523,0.3016911397624994,0.250570104489878,0.029636303587768434,0.011513567486192035,1.0
strict,v4_type_pe_best,high,high,high,low,33,0.5949442121212121,-0.010722951515151517,2.9766148720849395,2.381390610380356,0.5952242617045834,0.249914117815154,0.05784886591104124,0.021487481620124933,0.228962558455801
strict,v4_type_pe_best,high,high,medium,low,6,0.38750233333333334,-0.005531066666666658,2.2914136035876247,1.8357084458941422,0.4557051576934827,0.24824315454353327,0.05054752702264187,0.013708725699346294,0.04777081115780387
strict,v4_type_pe_best,medium,medium,medium,low,19,0.6544020596491228,-0.005534425925925915,0.944592906171573,0.7542028535503371,0.1903900526212358,0.25274489088337654,0.018612220836134574,0.007968771347571417,1.0
strict,v4_type_pe_best,medium,high,medium,low,15,0.61900676,-0.009181893333333335,1.5062942477837515,1.2046031080212523,0.3016911397624994,0.250570104489878,0.029636303587768434,0.011513567486192035,1.0
topology_matched,baseline,high,high,high,low,33,0.5821488484848485,0.0,2.9766148720849395,2.381390610380356,0.5952242617045834,0.249914117815154,0.05784886591104124,0.021487481620124933,0.228962558455801
topology_matched,baseline,high,high,medium,low,6,0.4393313333333333,0.0,2.2914136035876247,1.8357084458941422,0.4557051576934827,0.24824315454353327,0.05054752702264187,0.013708725699346294,0.04777081115780387
topology_matched,baseline,medium,medium,medium,low,21,0.6284558976190476,0.0,0.9475839455417413,0.7565966175095484,0.19098732803219282,0.25268461760047806,0.01872543379125709,0.00781074547686185,1.0
topology_matched,baseline,medium,high,medium,low,15,0.6613756933333333,0.0,1.5062942477837515,1.2046031080212523,0.3016911397624994,0.250570104489878,0.029636303587768434,0.011513567486192035,1.0
topology_matched,cl_scratch_v5,high,high,high,low,33,0.5959226,0.013773751515151512,2.9766148720849395,2.381390610380356,0.5952242617045834,0.249914117815154,0.05784886591104124,0.021487481620124933,0.228962558455801
topology_matched,cl_scratch_v5,high,high,medium,low,6,0.42786643333333335,-0.011464899999999986,2.2914136035876247,1.8357084458941422,0.4557051576934827,0.24824315454353327,0.05054752702264187,0.013708725699346294,0.04777081115780387
topology_matched,cl_scratch_v5,medium,medium,medium,low,16,0.62938925,0.018609712499999983,0.9720185721074621,0.7770553726689766,0.19496319943848547,0.251115858569834,0.01921637885029812,0.007756682878974797,1.0
topology_matched,cl_scratch_v5,medium,high,medium,low,15,0.5869223066666667,-0.07445338666666669,1.5062942477837515,1.2046031080212523,0.3016911397624994,0.250570104489878,0.029636303587768434,0.011513567486192035,1.0
topology_matched,cl_v6_fair,high,high,high,low,33,0.5976760666666667,0.015527218181818176,2.9766148720849395,2.381390610380356,0.5952242617045834,0.249914117815154,0.05784886591104124,0.021487481620124933,0.228962558455801
topology_matched,cl_v6_fair,high,high,medium,low,6,0.3855841666666667,-0.05374716666666666,2.2914136035876247,1.8357084458941422,0.4557051576934827,0.24824315454353327,0.05054752702264187,0.013708725699346294,0.04777081115780387
topology_matched,cl_v6_fair,medium,medium,medium,low,16,0.6226759,0.011896362499999986,0.9720185721074621,0.7770553726689766,0.19496319943848547,0.251115858569834,0.01921637885029812,0.007756682878974797,1.0
topology_matched,cl_v6_fair,medium,high,medium,low,15,0.6229103733333333,-0.03846532000000001,1.5062942477837515,1.2046031080212523,0.3016911397624994,0.250570104489878,0.029636303587768434,0.011513567486192035,1.0
topology_matched,minus,high,high,high,low,33,0.626325993939394,0.044177145454545465,2.9766148720849395,2.381390610380356,0.5952242617045834,0.249914117815154,0.05784886591104124,0.021487481620124933,0.228962558455801
topology_matched,minus,high,high,medium,low,6,0.4043930333333334,-0.034938300000000005,2.2914136035876247,1.8357084458941422,0.4557051576934827,0.24824315454353327,0.05054752702264187,0.013708725699346294,0.04777081115780387
topology_matched,minus,medium,medium,medium,low,20,0.6609150275,-0.003889226315789479,0.9427729350979399,0.7523762251867394,0.19039670991120067,0.2533813739870757,0.01857005994240287,0.008084769849362634,1.0
topology_matched,minus,medium,high,medium,low,15,0.5826921333333334,-0.07868356000000001,1.5062942477837515,1.2046031080212523,0.3016911397624994,0.250570104489878,0.029636303587768434,0.011513567486192035,1.0
topology_matched,scGPT_human,high,high,high,low,33,0.6352099878787879,0.0530611393939394,2.9766148720849395,2.381390610380356,0.5952242617045834,0.249914117815154,0.05784886591104124,0.021487481620124933,0.228962558455801
topology_matched,scGPT_human,high,high,medium,low,6,0.3434240333333333,-0.09590729999999999,2.2914136035876247,1.8357084458941422,0.4557051576934827,0.24824315454353327,0.05054752702264187,0.013708725699346294,0.04777081115780387
topology_matched,scGPT_human,medium,medium,medium,low,21,0.6395628412698413,-0.01352335916666667,0.9463303263937339,0.7550542255211679,0.1912761008725661,0.2536155273700037,0.01866668808497081,0.008049840121315465,1.0
topology_matched,scGPT_human,medium,high,medium,low,15,0.6024086133333333,-0.05896707999999999,1.5062942477837515,1.2046031080212523,0.3016911397624994,0.250570104489878,0.029636303587768434,0.011513567486192035,1.0
topology_matched,scconcept,high,high,high,low,33,0.5282399636363636,-0.053908884848484856,2.9766148720849395,2.381390610380356,0.5952242617045834,0.249914117815154,0.05784886591104124,0.021487481620124933,0.228962558455801
topology_matched,scconcept,high,high,medium,low,6,0.35260279999999994,-0.08672853333333334,2.2914136035876247,1.8357084458941422,0.4557051576934827,0.24824315454353327,0.05054752702264187,0.013708725699346294,0.04777081115780387
topology_matched,scconcept,medium,medium,medium,low,22,0.6163099454545454,-0.024464526190476205,0.9457934700488856,0.7548272388172227,0.19096623123166284,0.2532659782985181,0.018681959662631795,0.007923381654431573,1.0
