train_dataset,test_dataset,protocol,embedding,clf,n,mean_auroc,std_auroc,mean_auprc,std_auprc,mean_f1,std_f1,mean_balanced_accuracy,std_balanced_accuracy,mean_precision_at_k,std_precision_at_k,mean_recall_at_k,std_recall_at_k,mean_calibration_brier,std_calibration_brier
hESC,hHep,coverage_matched,baseline,lr,5,0.5443848,0.02876430741318135,0.5759844,0.021687291012018994,0.4597126,0.03374001917960334,0.5314852,0.02007018590247735,0.574,0.03199999999999999,0.3679484,0.020512793750242814,0.42358439999999997,0.02073265286064474
hESC,hHep,coverage_matched,baseline,mlp,5,0.5692642,0.010439500915273705,0.6093424,0.0148936432561009,0.5060714,0.01794597346036152,0.5563734,0.009278328806417662,0.606,0.021540659228538036,0.3884618,0.01380826821002547,0.37397620000000004,0.016365637481014907
hESC,hHep,coverage_matched,cl_scratch_v5,lr,5,0.5072172,0.022488293046827704,0.508779,0.017734163808874662,0.3620726,0.03230629381776869,0.5147656,0.011856559882191807,0.529,0.021540659228538036,0.31117659999999997,0.012670949255679307,0.4398148,0.011929536745406328
hESC,hHep,coverage_matched,cl_scratch_v5,mlp,5,0.5613606,0.02019960777440986,0.571033,0.0226621477975941,0.3893056,0.023721078867538894,0.5490496,0.015122814071461698,0.586,0.02653299832284319,0.3447058,0.015607704602535254,0.3674442,0.015192375079624648
hESC,hHep,coverage_matched,cl_v6_fair,lr,5,0.5941512,0.011357575927987466,0.627809,0.008562125390345565,0.4994184,0.013185130239781488,0.5924288,0.007817410144031105,0.69,0.021679483388678773,0.345,0.010839741694339386,0.3813888,0.00908121241685272
hESC,hHep,coverage_matched,cl_v6_fair,mlp,5,0.5980496,0.01861341466362365,0.6239956,0.020048572104765957,0.45923959999999997,0.023058610943419804,0.5832778,0.012000484280228034,0.682,0.019131126469708975,0.341,0.009565563234854487,0.36479,0.0075091133431317925
hESC,hHep,coverage_matched,minus,lr,5,0.554015,0.02224502560124396,0.5263894,0.017351676156498554,0.4662326,0.03112298025960882,0.5504346,0.009152261198195783,0.55,0.02645751311064588,0.37037000000000003,0.017816489328708943,0.3999792,0.0070627348640593885
hESC,hHep,coverage_matched,minus,mlp,5,0.5881096,0.01061808578982107,0.550293,0.010414740342418533,0.5285508,0.007095306882721824,0.593116,0.0054119986326679696,0.605,0.01581138830084191,0.407407,0.010647388881786918,0.3532882,0.0045590974282197555
hESC,hHep,coverage_matched,scGPT_human,lr,5,0.5062438,0.009338622133912497,0.500259,0.01588362822531426,0.4311698,0.018237835698349737,0.5320942,0.009978690342925754,0.531,0.01685229954635273,0.3575754,0.011348338514513917,0.4237258,0.008891638665622884
hESC,hHep,coverage_matched,scGPT_human,mlp,5,0.5400032,0.013670113304578003,0.5375776,0.02849513981436133,0.425355,0.05033329144015916,0.556345,0.01755396376890416,0.585,0.013784048752090234,0.393939,0.009282178429657563,0.372313,0.017182186997003607
hESC,hHep,coverage_matched,scconcept,lr,5,0.547859,0.011628083298635253,0.5406272,0.01479595849412941,0.262227,0.044406207070633724,0.5102852,0.02011036880218759,0.551,0.021071307505705475,0.3319274,0.012693355641436989,0.436172,0.013289226779613616
hESC,hHep,coverage_matched,scconcept,mlp,5,0.5743764,0.013886934054714912,0.5556434,0.014887532872843662,0.2463832,0.0542095984135651,0.5214232,0.017099405432938298,0.574,0.03261901286060017,0.345783,0.01965007349604577,0.4011574,0.02385131835853103
hESC,hHep,coverage_matched,scconcept_encoded,lr,5,0.458658,0.009483223080788519,0.5095,0.012315863575080719,0.3927274,0.019151174508107847,0.475221,0.006518812652623169,0.491,0.013190905958272908,0.2797718,0.007516178215023906,0.48668880000000003,0.007348231879847
hESC,hHep,coverage_matched,scconcept_encoded,mlp,5,0.4509164,0.011928614196125223,0.4951686,0.009263269414197141,0.3662958,0.012468712321647335,0.4628738,0.00850276259576851,0.474,0.012409673645990847,0.2700852,0.007071032043485591,0.4692308,0.004451335233387847
hESC,hHep,coverage_matched,v4_bias_rec_best,lr,5,0.5928416,0.013601336487272154,0.5948572,0.008455658730104936,0.5665104,0.016936731061217236,0.574118,0.013168156499677551,0.616,0.014282856857085711,0.3666664,0.008501492471325258,0.3971892,0.013532905961396464
hESC,hHep,coverage_matched,v4_bias_rec_best,mlp,5,0.5977402,0.011898926143144164,0.6278992,0.010370971900453694,0.5644006,0.009129400212500267,0.5745262,0.007852202631109317,0.677,0.025416530054277648,0.4029762,0.015129075416561315,0.3748124,0.012186595432687521
hESC,hHep,coverage_matched,v4_plain_best,lr,5,0.626088,0.011983802985697012,0.6601572,0.01220656138967892,0.5370104,0.015118354918442684,0.6019905999999999,0.007649607012128135,0.707,0.012884098726725099,0.33990380000000003,0.0061943331650792036,0.3761382,0.00824606644164355
hESC,hHep,coverage_matched,v4_plain_best,mlp,5,0.6700688,0.016635477467148326,0.7089766,0.020685701502245447,0.5594504,0.02866771054409474,0.6328116,0.015654358812803568,0.765,0.02073644135332774,0.3677884,0.009969309416403938,0.3272098,0.007719501626400507
hESC,hHep,coverage_matched,v4_type_pe_best,lr,5,0.6871046,0.00878809710005531,0.710221,0.010195501302044949,0.5177124,0.021760446361230715,0.619405,0.010032820281456249,0.72,0.014832396974191338,0.396694,0.008172043954849979,0.3498944,0.007330009347879434
hESC,hHep,coverage_matched,v4_type_pe_best,mlp,5,0.7023782000000001,0.014807004523535474,0.7282846,0.007650553747278709,0.5051172,0.0302734606769692,0.6283554,0.010384568331904797,0.763,0.016309506430300102,0.4203858,0.008985839068222833,0.3206664,0.008946548331060424
hESC,hHep,native,baseline,lr,5,0.5948138,0.015732668882297088,0.6151896,0.015105618419647693,0.4718736,0.03052391380933971,0.5705244,0.013959474984396793,0.7,0.031304951684997036,0.2074074,0.009275529410227756,0.4100056,0.012778914830297606
hESC,hHep,native,baseline,mlp,5,0.6356786,0.016349915004060408,0.642017,0.013237299226050585,0.5019522,0.0235013111242756,0.5853766,0.009304388891270611,0.707,0.02461706725018232,0.2094814,0.007294175144593114,0.3657662,0.008220051128794759
hESC,hHep,native,cl_scratch_v5,lr,5,0.4972428,0.01118495195161784,0.5253122,0.010091023761739955,0.36124639999999997,0.017005453591127765,0.5187158,0.00963648469930815,0.555,0.020736441353327698,0.1644444,0.006143870005135195,0.4610242,0.007180528933163635
hESC,hHep,native,cl_scratch_v5,mlp,5,0.5565824,0.01141363441853645,0.5681930000000001,0.00700317982062433,0.3749572,0.03748356323190206,0.54681,0.006295950285699516,0.61,0.01449137674618945,0.1807408,0.004293656921553006,0.408101,0.011672476206872295
hESC,hHep,native,cl_v6_fair,lr,5,0.5383814,0.011794643675838606,0.5774048,0.014960104042418966,0.45442099999999996,0.025192203921054628,0.5506142,0.012713862409197299,0.627,0.026570660511172867,0.1857778,0.007872871659058086,0.431176,0.010803964327967756
hESC,hHep,native,cl_v6_fair,mlp,5,0.5656358,0.014228885794748647,0.5745306,0.006011918050007009,0.4076848,0.04146166828481458,0.5469032,0.007556962178018338,0.616,0.019849433241279225,0.1825186,0.0058813467709360545,0.4079836,0.012900214953247863
hESC,hHep,native,minus,lr,5,0.5103398,0.017002324304635514,0.5690042,0.012401596758482365,0.4108634,0.025873087829634878,0.5346938,0.010530927146267802,0.647,0.015362291495737231,0.191704,0.004551794898718527,0.45202180000000003,0.011492196054714689
hESC,hHep,native,minus,mlp,5,0.5591240000000001,0.006216887517078005,0.5967296,0.009467288684729095,0.454953,0.02099059453183734,0.5678096,0.007565341885202544,0.652,0.020149441679609904,0.1931852,0.005970170396228237,0.4023638,0.008468908935630381
hESC,hHep,native,scGPT_human,lr,5,0.5353988000000001,0.019259799598126657,0.5563626,0.0135235842674936,0.39730519999999997,0.016145308165532186,0.5288484,0.011482095881850132,0.585,0.019748417658131515,0.1733332,0.005851506793980501,0.4480446,0.010983134354090367
hESC,hHep,native,scGPT_human,mlp,5,0.5718333999999999,0.011752954481320837,0.5848618,0.015593513130786168,0.4135048,0.03327381899572094,0.5557442,0.009980739700042289,0.631,0.03397057550292605,0.1869628,0.010065216587833563,0.3989808,0.012317779562892013
hESC,hHep,native,scconcept,lr,5,0.4734372,0.010160989428200389,0.4987098,0.005495257424361466,0.27915239999999997,0.005609172331101973,0.4865236,0.005487820317758228,0.469,0.0185472369909914,0.1389632,0.005495546320430752,0.4924074,0.004082117813096528
hESC,hHep,native,scconcept,mlp,5,0.5112246,0.010472688911640589,0.5209106,0.00803975695155021,0.2344086,0.03930865238900972,0.4891602,0.009254587584544222,0.475,0.027018512172212593,0.1407408,0.008005585160373977,0.4547194,0.011539039259834407
hESC,hHep,native,scconcept_encoded,lr,5,0.4794994,0.012592597739942292,0.4932866,0.010202530776233915,0.3590616,0.016795094112269808,0.4880508,0.010883200069832392,0.489,0.019339079605813717,0.144889,0.005730365782391213,0.486543,0.008558382908003122
hESC,hHep,native,scconcept_encoded,mlp,5,0.4372256,0.01147112271052838,0.4658268,0.007637253417296044,0.335557,0.03427294820700432,0.45549239999999996,0.006649946604296906,0.412,0.01805547008526778,0.122074,0.005349514557415468,0.4772704,0.01271706198144838
hESC,hHep,native,v4_bias_rec_best,lr,5,0.5653696,0.015426122164691965,0.606082,0.010858554323665736,0.5036664,0.011365093287782546,0.5595096,0.01053481638378194,0.665,0.008366600265340763,0.1970372,0.002478904144980204,0.4189072,0.011777883110304664
hESC,hHep,native,v4_bias_rec_best,mlp,5,0.5977496,0.007630787000041356,0.621827,0.006164368288803003,0.5144512,0.008015447970013887,0.5802778000000001,0.0053444180375416235,0.695,0.00836660026534071,0.2059258,0.0024789041449801946,0.3854444,0.006327798372261866
hESC,hHep,native,v4_plain_best,lr,5,0.5582952,0.013935147669113536,0.5765009999999999,0.01359420242603443,0.4713702,0.014744829241466318,0.5591864,0.007875518994961512,0.636,0.019339079605813735,0.18844460000000002,0.005730179634182506,0.418196,0.007373885081827631
hESC,hHep,native,v4_plain_best,mlp,5,0.61104,0.010799059199763643,0.6137896,0.010288968784091041,0.5180006,0.01939405264095154,0.5928213999999999,0.01192469626615287,0.669,0.021771541057077223,0.1982222,0.006450769826927634,0.365965,0.01020789655119995
hESC,hHep,native,v4_type_pe_best,lr,5,0.6239984,0.02273433458537988,0.639324,0.014824499128132449,0.46957160000000003,0.025944601423803,0.580253,0.013096691857106501,0.701,0.025377155080899032,0.2077034,0.007519188004033417,0.400181,0.012679400017350989
hESC,hHep,native,v4_type_pe_best,mlp,5,0.6679109999999999,0.003758042735254609,0.672503,0.0101843509169706,0.5133582,0.021380091172864553,0.6079658,0.010479884243635551,0.729,0.014966629547095779,0.2159998,0.0044347860557190305,0.352704,0.010426283076916735
hESC,hHep,strict,baseline,lr,5,0.536481,0.00947611777047967,0.5590394,0.00944579649579639,0.3893948,0.009967457417014625,0.5437134,0.005099104415483165,0.577,0.006000000000000005,0.3187844,0.0033148666700185668,0.4156152,0.004725430283053586
hESC,hHep,strict,baseline,mlp,5,0.5232526,0.01906572222183047,0.540721,0.016261900442445205,0.3301088,0.030399651276947236,0.5271068,0.011931140890962623,0.56,0.0134164078649987,0.3093926,0.00741241627541249,0.42242219999999997,0.014816713703112449
hESC,hHep,strict,cl_scratch_v5,lr,5,0.5198872,0.008471232977554097,0.5342704,0.009041953452656097,0.3527568,0.015877319791450944,0.5373076,0.007576709169553748,0.578,0.008124038404635967,0.319337,0.004488408136522345,0.4179576,0.004854693753472007
hESC,hHep,strict,cl_scratch_v5,mlp,5,0.4768528,0.01321066842215033,0.5021152,0.01643244178325303,0.256874,0.04340091325767236,0.5149886,0.01924812486035976,0.529,0.01593737745050924,0.2922652,0.008805288102044135,0.4408954,0.020202276451924916
hESC,hHep,strict,cl_v6_fair,lr,5,0.5170608,0.010346266464768814,0.5296379999999999,0.011010190770372708,0.3778556,0.023204228895612966,0.5352572,0.007565910583664055,0.5529999999999999,0.025416530054277648,0.305525,0.014042200069789647,0.4258524,0.009258583468328176
hESC,hHep,strict,cl_v6_fair,mlp,5,0.4642546,0.00710881398265561,0.4892604,0.011897940840330298,0.2591914,0.028326775394315534,0.5117876,0.01237815806329842,0.496,0.02009975124224178,0.27403320000000003,0.011104804102729588,0.4493294,0.0137779605834826
hESC,hHep,strict,minus,lr,5,0.4893994,0.015989266832472336,0.517969,0.009971340130594265,0.4138618,0.01170106136040658,0.5301998,0.006521891609034917,0.547,0.008124038404635967,0.30220980000000003,0.004488334274538826,0.43720760000000003,0.005360051402738594
hESC,hHep,strict,minus,mlp,5,0.5097176,0.005408595995265327,0.5317116,0.0061621443215815665,0.3856512,0.016557424369750273,0.5409844,0.00752512247342195,0.58,0.01702938636592639,0.320442,0.00940867725028338,0.4184952,0.007039772990658146
hESC,hHep,strict,scGPT_human,lr,5,0.4631956,0.010293252655987803,0.4749024,0.010097057880392682,0.2421234,0.017157594686901773,0.48932180000000003,0.007159322213729459,0.469,0.008602325267042611,0.259116,0.004752668471501033,0.4640342,0.005425996955399084
hESC,hHep,strict,scGPT_human,mlp,5,0.4555518,0.016938023478552625,0.4728552,0.01244281851350408,0.2114514,0.03311532583925455,0.491426,0.010180371407763076,0.467,0.024617067250182343,0.258011,0.013600401567600872,0.4626102,0.014440356206132876
hESC,hHep,strict,scconcept,lr,5,0.4946176,0.006184499869835897,0.4885666,0.0033231741814115116,0.2023178,0.018595345142266115,0.48649380000000003,0.006908260950485295,0.46399999999999997,0.01772004514666934,0.2563534,0.009790008919301358,0.4654862,0.0024017177519433885
hESC,hHep,strict,scconcept,mlp,5,0.5131122,0.012671632892409733,0.4997766,0.007497469695837407,0.1377786,0.012227110690592447,0.4963962,0.0064946800198316165,0.492,0.025416530054277672,0.2718234,0.014042325969724535,0.4675458,0.003103626163055084
hESC,hHep,strict,scconcept_encoded,lr,5,0.4609842,0.008167717340848656,0.478495,0.0071850815165869835,0.28616980000000003,0.025903691014216478,0.4823242,0.00922157108957037,0.453,0.007483314773547889,0.2502764,0.004134504691011964,0.474823,0.005105101409374754
hESC,hHep,strict,scconcept_encoded,mlp,5,0.4829288,0.004261020084439871,0.471322,0.006205637856014476,0.301062,0.026333661279814465,0.4902884,0.00811923823027753,0.481,0.011135528725660033,0.26574580000000003,0.006152038374392683,0.4558458,0.017514778735684893
hESC,hHep,strict,v4_bias_rec_best,lr,5,0.5590347999999999,0.014933230506491244,0.5391908,0.011601702933621439,0.424452,0.020274603039270585,0.5357248,0.010932462986902822,0.557,0.011224972160321783,0.30773480000000003,0.006201921844073825,0.428473,0.009286313541982092
hESC,hHep,strict,v4_bias_rec_best,mlp,5,0.5031318,0.007901969106494914,0.4998068,0.003862587340112841,0.3488298,0.01341608520247245,0.5174422,0.009052115054505224,0.524,0.016552945357246864,0.2895028,0.009145429818220686,0.4385922,0.007004760250001417
hESC,hHep,strict,v4_plain_best,lr,5,0.552892,0.010873095290670445,0.5632124000000001,0.011203645988694912,0.4534544,0.015889395905445875,0.5509184,0.011372242744507328,0.596,0.024779023386727723,0.3292816,0.013690063354126593,0.4055462,0.00870731477322372
hESC,hHep,strict,v4_plain_best,mlp,5,0.5270874,0.013038144938602258,0.5365986,0.013566951206516513,0.376217,0.03358972509563006,0.5403182,0.015907630387961606,0.579,0.022671568097509247,0.3198894,0.012525706153347199,0.4111612,0.011984765252602994
hESC,hHep,strict,v4_type_pe_best,lr,5,0.574247,0.012708539601386161,0.591403,0.008921164228955777,0.3918704,0.018031186734100466,0.5555198,0.0019985773340054,0.594,0.013928388277184131,0.3281768,0.0076953483715813675,0.4043112,0.004021217497226437
hESC,hHep,strict,v4_type_pe_best,mlp,5,0.5550498,0.0051862194862924765,0.5657636,0.00635172759491464,0.3431496,0.010519157201981532,0.5422682,0.0025787675661059404,0.597,0.013266499161421611,0.3298342,0.007329409127617308,0.407963,0.012854576756937588
hESC,hHep,topology_matched,baseline,lr,5,0.54733,0.0167689448207095,0.5617868,0.014103237917584756,0.3708736,0.03658047073835983,0.5472058,0.012072112414983563,0.584,0.028178005607210718,0.3226518,0.015567986117671092,0.418174,0.012028376698457697
hESC,hHep,topology_matched,baseline,mlp,5,0.5345078,0.016680459662731118,0.5465894,0.017101388816116638,0.3410378,0.03382602117542056,0.5374232,0.018863697998006662,0.56,0.01643167672515495,0.3093922,0.009078440535686735,0.4181694,0.015419299550887514
hESC,hHep,topology_matched,cl_scratch_v5,lr,5,0.5221015999999999,0.013766549452931178,0.5337834,0.016549742796792957,0.33383219999999997,0.02201949197779096,0.532774,0.012930784647499183,0.5740000000000001,0.03023243291566192,0.317127,0.01670295610962322,0.4230572,0.011488167763398999
hESC,hHep,topology_matched,cl_scratch_v5,mlp,5,0.4800022,0.010052952887584825,0.506776,0.012553155220899653,0.2549824,0.03397676258032835,0.514699,0.01110566966913747,0.528,0.021587033144922923,0.2917128,0.011926724636713971,0.4318512,0.009853951926004103
hESC,hHep,topology_matched,cl_v6_fair,lr,5,0.5096522,0.008076784171933783,0.5246046,0.01274814715321409,0.3682458,0.024189352214559194,0.5364574,0.006870786406227467,0.553,0.015033296378372871,0.305525,0.008305829735794011,0.4278416,0.007927066710959359
hESC,hHep,topology_matched,cl_v6_fair,mlp,5,0.4622618,0.009398056126667885,0.4874362,0.007424014181020949,0.244198,0.02643801950222444,0.5076038,0.007350605536960874,0.493,0.012884098726725137,0.2723756,0.007118169613039571,0.4529018,0.010076032620034548
hESC,hHep,topology_matched,minus,lr,5,0.4981824,0.016109769788547584,0.5242022000000001,0.011689201878657074,0.4094702,0.01355445171742479,0.5344054,0.0023494787166518528,0.557,0.00244948974278318,0.30773480000000003,0.001353098133913421,0.432407,0.005963721053168065
hESC,hHep,topology_matched,minus,mlp,5,0.507614,0.008383205162704797,0.5269438,0.009479378722258139,0.3888188,0.01877218213634207,0.5429048,0.0068933323842681705,0.569,0.015937377450509195,0.3143646,0.008805187711798083,0.4220412,0.008843022139517685
hESC,hHep,topology_matched,scGPT_human,lr,5,0.4564776,0.013564324260352962,0.4663468,0.006893731976223029,0.2169896,0.016423731885293308,0.4847614,0.005235910640948706,0.453,0.013999999999999999,0.2502764,0.007735057145231694,0.471736,0.004292293792367894
hESC,hHep,topology_matched,scGPT_human,mlp,5,0.4411708,0.01912829892489136,0.4626664,0.01463089862722039,0.1871082,0.02957912097679713,0.4874246,0.010389654770010413,0.456,0.028178005607210746,0.2519336,0.015568007407500814,0.4724684,0.01678436286071056
hESC,hHep,topology_matched,scconcept,lr,5,0.513034,0.006752192917860102,0.502189,0.006303476469377847,0.2232284,0.003590235903112777,0.4963716,0.0037790457313983455,0.488,0.01860107523773828,0.2696132,0.010276900532748186,0.4539634,0.003936325017068585
hESC,hHep,topology_matched,scconcept,mlp,5,0.5124786,0.012539566078616914,0.5017174,0.005708385782338132,0.1438816,0.01738497627953516,0.4991386,0.004866687357946875,0.496,0.02353720459187965,0.274033,0.013004008135955617,0.4591568,0.009400324513547397
hESC,hHep,topology_matched,scconcept_encoded,lr,5,0.473949,0.007934391948977576,0.478287,0.008883852745290178,0.3051016,0.015347682152038456,0.4836304,0.012488631399797173,0.45999999999999996,0.018708286933869698,0.2541436,0.01033616817974631,0.471534,0.008204785335400318
hESC,hHep,topology_matched,scconcept_encoded,mlp,5,0.4767084,0.012183361188112255,0.4643986,0.009484637106394743,0.3038006,0.014849470113105041,0.48334720000000003,0.007807490823561692,0.465,0.012247448713915879,0.256906,0.006766552120541167,0.4646856,0.012747426275134912
hESC,hHep,topology_matched,v4_bias_rec_best,lr,5,0.5303354,0.012003244238121647,0.5158728,0.006889553378848313,0.3998256,0.019107479306282128,0.5265012,0.006314076984009598,0.544,0.013928388277184131,0.3005524,0.007695176062963077,0.4375694,0.009419875256074258
hESC,hHep,topology_matched,v4_bias_rec_best,mlp,5,0.498301,0.007356505366000888,0.5013618,0.0026175475086423795,0.354777,0.004006635196770486,0.5204672,0.005288685258171465,0.533,0.014000000000000012,0.2944752,0.007734671431935548,0.4371002,0.00500853425265317
hESC,hHep,topology_matched,v4_plain_best,lr,5,0.5331438000000001,0.01449676103686611,0.5404,0.011850887747337767,0.42267920000000003,0.03409269494422521,0.537046,0.01268903104259738,0.571,0.027999999999999983,0.3154698,0.015469614286077071,0.41705180000000003,0.01191329271696117
hESC,hHep,topology_matched,v4_plain_best,mlp,5,0.5174792,0.01606597490848283,0.5290066,0.014129338676668468,0.37855679999999997,0.03535272514757525,0.5358094,0.013636293258800208,0.5640000000000001,0.022449944320643626,0.3116022,0.012403291343832891,0.41844739999999997,0.012347570297026045
hESC,hHep,topology_matched,v4_type_pe_best,lr,5,0.5653236,0.01776051441372126,0.5778588,0.0244653736811846,0.3802474,0.02401831097808503,0.5505338,0.015051964727569617,0.599,0.022891046284519215,0.330939,0.012646866220530673,0.40871799999999997,0.01563286521402906
hESC,hHep,topology_matched,v4_type_pe_best,mlp,5,0.5666684,0.013267867750320675,0.5568978,0.0069139885276155826,0.3508162,0.014103956868907402,0.5423686,0.00509495839433454,0.586,0.011575836902790236,0.3237568,0.006395494395275472,0.4161762,0.004234634879183804
hESC,mDC,coverage_matched,baseline,lr,5,0.4676224,0.012479607663704805,0.5765814,0.009629127989594892,0.4974516,0.016541538907852562,0.4783168,0.016172781398386623,0.5509999999999999,0.017435595774162656,0.3250736,0.010286221494795838,0.4391934,0.00821301076585195
hESC,mDC,coverage_matched,baseline,mlp,5,0.4577372,0.03906816875360298,0.5614106,0.032794151933538414,0.4797832,0.06955461440163405,0.4711366,0.0255076153773731,0.546,0.041880783182743846,0.3221238,0.02470835360277978,0.3919286,0.061317798576269844
hESC,mDC,coverage_matched,cl_scratch_v5,lr,5,0.582145,0.03224244387139412,0.6239134,0.03698683765125104,0.5612212,0.025680616405374695,0.5426150000000001,0.01689454031336752,0.5690000000000001,0.045978255730290594,0.3755776,0.030348641502380296,0.3858962,0.011058895485535602
hESC,mDC,coverage_matched,cl_scratch_v5,mlp,5,0.4734772,0.021963590502465685,0.4687326,0.017489679157720418,0.4776108,0.04996995407802573,0.4932984,0.022122118511571184,0.454,0.020832666655999654,0.29967,0.013750952039768014,0.3802116,0.021028680572969857
hESC,mDC,coverage_matched,cl_v6_fair,lr,5,0.4677666,0.04267896844395374,0.4338394,0.028812392587912586,0.3773188,0.07978245393167598,0.46782460000000003,0.03490522685558713,0.403,0.03249615361854385,0.283803,0.022884800728868063,0.4421134,0.02811889942085215
hESC,mDC,coverage_matched,cl_v6_fair,mlp,5,0.4184934,0.026589212298223492,0.3994484,0.013593898110549466,0.2959544,0.06364806556871937,0.4336096,0.020984646612225814,0.35400000000000004,0.027640549922170504,0.2492956,0.019465444845674605,0.3908602,0.045098366229387954
hESC,mDC,coverage_matched,minus,lr,5,0.3719166,0.024758499814003264,0.467396,0.01314484852708468,0.2834292,0.08802757322203084,0.417451,0.016433941438376856,0.406,0.03440930106817049,0.2423878,0.020542736355218114,0.48728859999999996,0.022492907838694384
hESC,mDC,coverage_matched,minus,mlp,5,0.4050512,0.047153196911344196,0.4810712,0.02476420072120236,0.2727644,0.0842788354940907,0.4440534,0.018463363470397266,0.461,0.04127953488110058,0.275224,0.02464443950265456,0.4087004,0.02351436608203588
hESC,mDC,coverage_matched,scGPT_human,lr,5,0.4888014,0.03517166604868187,0.4607464,0.026469316860092927,0.4441034,0.05752792414332364,0.5001521999999999,0.028308157272418834,0.47300000000000003,0.03641428291206626,0.3974792,0.03060003687840914,0.3739966,0.018623037427874103
hESC,mDC,coverage_matched,scGPT_human,mlp,5,0.5083192,0.05584653380255571,0.4956892,0.05255119356741578,0.4800554,0.09282111879222314,0.5053082,0.03491338337314217,0.488,0.050457903246171464,0.410084,0.0424015240905324,0.33095399999999997,0.02856271991250132
hESC,mDC,coverage_matched,scconcept,lr,5,0.5408518,0.03055946345994966,0.5763716,0.03196713786750386,0.49430959999999996,0.039457631604545136,0.5315004,0.027807215715349838,0.581,0.029563490998188967,0.4556862,0.023186970715468633,0.3508468,0.026932067625045065
hESC,mDC,coverage_matched,scconcept,mlp,5,0.46667580000000003,0.0328541845821807,0.5326602,0.024148202131007605,0.1934408,0.054795914232358606,0.4985318,0.016941717237635635,0.515,0.027928480087537906,0.4039216,0.021904700797773978,0.3769258,0.011385888905131633
hESC,mDC,coverage_matched,scconcept_encoded,lr,5,0.6284822,0.02329132523838006,0.6182782,0.0350894242551798,0.6530412,0.012868750776979103,0.5758616,0.018078286451984324,0.578,0.02336664289109584,0.477686,0.01931150324547522,0.3707642,0.022405383847638044
hESC,mDC,coverage_matched,scconcept_encoded,mlp,5,0.6220392,0.014599072674659836,0.5765682,0.02332415002009722,0.63829,0.0276595201187584,0.5796568,0.011221015861320223,0.576,0.02745906043549195,0.4760332,0.022693303782393617,0.30851660000000003,0.017826539794362797
hESC,mDC,coverage_matched,v4_bias_rec_best,lr,5,0.5250648,0.06494712401453971,0.4530098,0.07188184650494173,0.4747596,0.053581734378797395,0.513791,0.04305427468208006,0.445,0.06300793600809347,0.3771186,0.05339641659737102,0.4154836,0.03388597291859863
hESC,mDC,coverage_matched,v4_bias_rec_best,mlp,5,0.40279339999999997,0.034551703139498055,0.34567980000000004,0.0132587491627227,0.307767,0.039551985214398525,0.43356459999999997,0.020099267913036033,0.321,0.020099751242241785,0.272034,0.01703369339867311,0.416036,0.02346549526432373
hESC,mDC,coverage_matched,v4_plain_best,lr,5,0.3969668,0.052650476698316795,0.4316004,0.03330762595322578,0.4273336,0.09694075697579424,0.4411878,0.0392047516273219,0.396,0.07262231062146123,0.23225780000000001,0.04259363511793752,0.4567194,0.02897441861780837
hESC,mDC,coverage_matched,v4_plain_best,mlp,5,0.36265060000000005,0.06074005012378571,0.4222326,0.031518441120080794,0.3498168,0.08521640726151274,0.406632,0.036315428032724605,0.372,0.06493073232299171,0.21818200000000001,0.038082629158187074,0.37429260000000003,0.03741268139334576
hESC,mDC,coverage_matched,v4_type_pe_best,lr,5,0.423938,0.04131616396520858,0.4936854,0.024488666493706856,0.3912044,0.03150524839197431,0.4479938,0.02208675442340952,0.477,0.03091924966748062,0.33591519999999997,0.021774060084421554,0.460124,0.02132209129518021
hESC,mDC,coverage_matched,v4_type_pe_best,mlp,5,0.3709626,0.019078579282535695,0.460196,0.01239518440363031,0.2679196,0.04575342793103048,0.4224168,0.018193422475169436,0.426,0.029223278392404902,0.3,0.02057975809381636,0.4737446,0.031699947170933905
hESC,mDC,native,baseline,lr,5,0.5723154,0.02720651415084261,0.5969376,0.03180331574285928,0.57108,0.02027845239657107,0.5436798,0.019120854388860343,0.665,0.06308724118235003,0.1973296,0.018720267013052988,0.41082219999999997,0.018411498770062155
hESC,mDC,native,baseline,mlp,5,0.5173058,0.03140635933947138,0.5387296,0.030246488362122313,0.4937988,0.03727817060640182,0.510634,0.020758383414900113,0.586,0.054899908925243227,0.1738872,0.01629069733805155,0.406009,0.02906923765082256
hESC,mDC,native,cl_scratch_v5,lr,5,0.4853674,0.011788947019984453,0.5185346,0.01569566475941686,0.4597246,0.017971354913862227,0.4797274,0.012169621187202162,0.546,0.029051678092667874,0.1620178,0.008620885833834012,0.48101540000000004,0.009808256228300727
hESC,mDC,native,cl_scratch_v5,mlp,5,0.5027986,0.02998411670601619,0.527187,0.022355554316545137,0.4745844,0.035752796224071764,0.4979652,0.021530853837226242,0.5579999999999999,0.04142463035441595,0.16557860000000002,0.012292136243956947,0.411219,0.02544189015776933
hESC,mDC,native,cl_v6_fair,lr,5,0.580149,0.00799381043057691,0.6079538,0.009011983963589792,0.571414,0.008418928482889,0.5441634,0.009338719047064209,0.655,0.02509980079602225,0.194362,0.007447947556206341,0.41137999999999997,0.008959062049120987
hESC,mDC,native,cl_v6_fair,mlp,5,0.5711142,0.019124677392311728,0.5857074,0.01958685038080396,0.553513,0.028084366754477473,0.5400168,0.014490348420931767,0.649,0.02596150997149436,0.1925816,0.00770365823748691,0.3715638,0.017125856269395695
